Messstelle:                ;St. Lorenzen, Bl 821
HZB-Nummer:                ;338541
HD-Nummer:                 ;
DBMS-Nummer:               ;2002283
PorenGW-Gebiet:            ;439 Unteres Gurktal
Grundwasserkörper:         ;Unteres Gurktal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;09.01.2020
 Geländehöhe:              ;439,39
 Messpunkthöhe:            ;440,36
 Sohllage:                 ;432,26
 T-Messtiefe u.GOK:        ;4,03
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  15.12.2003               ;14 25 43                 ;46 39 46
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2018 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2014 HG29 Daten zeitweise wegen zu großer Beeinflussung nicht auswertbar
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 15.12.03: 5.53 - 28.11.19: 4.13 - 9.1.20: 4.03 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.02.2017 00:00:00   ;     9,0 ;     
01.03.2017 00:00:00   ;     8,8 ;     
01.04.2017 00:00:00   ;     9,5 ;     
01.05.2017 00:00:00   ;    10,1 ;     
01.06.2017 00:00:00   ;    10,5 ;     
01.07.2017 00:00:00   ;    11,0 ;     
01.08.2017 00:00:00   ;    11,5 ;     
01.09.2017 00:00:00   ;    11,9 ;     
01.10.2017 00:00:00   ;    12,1 ;     
01.11.2017 00:00:00   ;    11,8 ;     
01.12.2017 00:00:00   ;    10,8 ;     
01.01.2018 00:00:00   ;     9,8 ;     
01.02.2018 00:00:00   ;     9,3 ;     
01.03.2018 00:00:00   ;     9,0 ;     
01.04.2018 00:00:00   ;     9,4 ;     
01.05.2018 00:00:00   ;    10,0 ;     
01.06.2018 00:00:00   ;    10,4 ;     
01.07.2018 00:00:00   ;    10,8 ;     
01.08.2018 00:00:00   ;    11,1 ;     
01.09.2018 00:00:00   ;    11,5 ;     
01.10.2018 00:00:00   ;    11,9 ;     
01.11.2018 00:00:00   ;    12,0 ;     
01.12.2018 00:00:00   ;    11,5 ;     
01.01.2019 00:00:00   ;    10,4 ;     
01.02.2019 00:00:00   ;     9,5 ;     
01.03.2019 00:00:00   ;     9,2 ;     
01.04.2019 00:00:00   ;     9,7 ;     
01.05.2019 00:00:00   ;    10,2 ;     
01.06.2019 00:00:00   ;    10,5 ;     
01.07.2019 00:00:00   ;    10,9 ;     
01.08.2019 00:00:00   ;    11,5 ;     
01.09.2019 00:00:00   ;    12,0 ;     
01.10.2019 00:00:00   ;    12,4 ;     
01.11.2019 00:00:00   ;    12,4 ;     
01.12.2019 00:00:00   ;    11,3 ;     
01.01.2020 00:00:00   ;     9,5 ;     
01.02.2020 00:00:00   ;     8,6 ;     
01.03.2020 00:00:00   ;     8,9 ;     
01.04.2020 00:00:00   ;     9,8 ;     
01.05.2020 00:00:00   ;    11,0 ;     
01.06.2020 00:00:00   ;    11,8 ;     
01.07.2020 00:00:00   ;    12,6 ;     
01.08.2020 00:00:00   ;    13,0 ;     
01.09.2020 00:00:00   ;    13,0 ;     
01.10.2020 00:00:00   ;    12,7 ;     
01.11.2020 00:00:00   ;    11,7 ;     
01.12.2020 00:00:00   ;    10,2 ;     
01.01.2021 00:00:00   ;     9,0 ;     
01.02.2021 00:00:00   ;     8,3 ;     
01.03.2021 00:00:00   ;     8,4 ;     
01.04.2021 00:00:00   ;     9,1 ;     
01.05.2021 00:00:00   ;    10,0 ;     
01.06.2021 00:00:00   ;    10,6 ;     
01.07.2021 00:00:00   ;    11,5 ;     
01.08.2021 00:00:00   ;    12,2 ;     
01.09.2021 00:00:00   ;    12,4 ;     
01.10.2021 00:00:00   ;    12,4 ;     
01.11.2021 00:00:00   ;    11,5 ;     
01.12.2021 00:00:00   ;    10,0 ;     
01.01.2022 00:00:00   ;Lücke        ; 
