Messstelle:                ;Sillian, Bl  4 (B6)
HZB-Nummer:                ;360362
HD-Nummer:                 ;
DBMS-Nummer:               ;7004859
Fremdnummer:               ;GW70728079
PorenGW-Gebiet:            ;404 Pustertal
Grundwasserkörper:         ;Gruppe Südliche Kalkalpen [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.11.2018
 Geländehöhe:              ;1076,87
 Messpunkthöhe:            ;1077,77
 Sohllage:                 ;1066,87
 T-Messtiefe u.GOK:        ;9,10
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  07.04.2014               ;12 26 07                 ;46 44 50
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 7.4.14: 9.1 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.05.2014 00:00:00   ;     7,6 ;     
01.06.2014 00:00:00   ;     7,6 ;     
01.07.2014 00:00:00   ;     7,7 ;     
01.08.2014 00:00:00   ;     7,8 ;     
01.09.2014 00:00:00   ;     7,9 ;     
01.10.2014 00:00:00   ;     8,0 ;     
01.11.2014 00:00:00   ;     8,0 ;     
01.12.2014 00:00:00   ;     7,9 ;     
01.01.2015 00:00:00   ;     7,9 ;     
01.02.2015 00:00:00   ;     7,8 ;     
01.03.2015 00:00:00   ;     7,7 ;     
01.04.2015 00:00:00   ;     7,6 ;     
01.05.2015 00:00:00   ;     7,5 ;     
01.06.2015 00:00:00   ;     7,5 ;     
