Messstelle:                ;Krasta, Bl 234
HZB-Nummer:                ;354456
HD-Nummer:                 ;
DBMS-Nummer:               ;2002455
PorenGW-Gebiet:            ;437 Krappfeld-Hauptstockwerk
Grundwasserkörper:         ;Krappfeld [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;31.12.2007
 Geländehöhe:              ;601,07
 Messpunkthöhe:            ;602,15
 Sohllage:                 ;553,65
 T-Messtiefe u.GOK:        ;43,92
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  31.12.2007               ;14 27 51                 ;46 51 02
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 31.12.07: 43.92 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.01.2018 00:00:00   ;     9,9 ;     
01.02.2018 00:00:00   ;     9,9 ;     
01.03.2018 00:00:00   ;     9,9 ;     
01.04.2018 00:00:00   ;     9,9 ;     
01.05.2018 00:00:00   ;     9,9 ;     
01.06.2018 00:00:00   ;     9,9 ;     
01.07.2018 00:00:00   ;     9,9 ;     
01.08.2018 00:00:00   ;     9,9 ;     
01.09.2018 00:00:00   ;     9,9 ;     
01.10.2018 00:00:00   ;    10,0 ;     
01.11.2018 00:00:00   ;    10,0 ;     
01.12.2018 00:00:00   ;    10,0 ;     
01.01.2019 00:00:00   ;    10,1 ;     
01.02.2019 00:00:00   ;    10,2 ;     
01.03.2019 00:00:00   ;    10,2 ;     
01.04.2019 00:00:00   ;    10,2 ;     
01.05.2019 00:00:00   ;    10,2 ;     
01.06.2019 00:00:00   ;    10,2 ;     
01.07.2019 00:00:00   ;    10,1 ;     
01.08.2019 00:00:00   ;    10,1 ;     
01.09.2019 00:00:00   ;    10,1 ;     
01.10.2019 00:00:00   ;    10,1 ;     
01.11.2019 00:00:00   ;    10,1 ;     
01.12.2019 00:00:00   ;    10,1 ;     
01.01.2020 00:00:00   ;    10,1 ;     
01.02.2020 00:00:00   ;    10,1 ;     
01.03.2020 00:00:00   ;    10,2 ;     
01.04.2020 00:00:00   ;    10,2 ;     
01.05.2020 00:00:00   ;    10,1 ;     
01.06.2020 00:00:00   ;    10,1 ;     
01.07.2020 00:00:00   ;    10,1 ;     
01.08.2020 00:00:00   ;    10,1 ;     
01.09.2020 00:00:00   ;    10,1 ;     
01.10.2020 00:00:00   ;    10,1 ;     
01.11.2020 00:00:00   ;    10,1 ;     
01.12.2020 00:00:00   ;    10,1 ;     
01.01.2021 00:00:00   ;    10,1 ;     
01.02.2021 00:00:00   ;    10,1 ;     
01.03.2021 00:00:00   ;    10,1 ;     
01.04.2021 00:00:00   ;    10,1 ;     
01.05.2021 00:00:00   ;    10,2 ;     
01.06.2021 00:00:00   ;    10,2 ;     
01.07.2021 00:00:00   ;    10,2 ;     
01.08.2021 00:00:00   ;    10,2 ;     
01.09.2021 00:00:00   ;    10,2 ;     
01.10.2021 00:00:00   ;    10,2 ;     
01.11.2021 00:00:00   ;    10,3 ;     
01.12.2021 00:00:00   ;    10,3 ;     
01.01.2022 00:00:00   ;Lücke        ; 
