Messstelle:                ;Forchach, Bl  2
HZB-Nummer:                ;334268
HD-Nummer:                 ;
DBMS-Nummer:               ;7002104
Fremdnummer:               ;GW70810007
PorenGW-Gebiet:            ;012 Unteres Lechtal
Grundwasserkörper:         ;Gruppe Nördliche-Kalkalpen [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.10.2018
 Geländehöhe:              ;920,86
 Messpunkthöhe:            ;921,81
 Sohllage:                 ;899,96
 T-Messtiefe u.GOK:        ;9,05
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.09.1988               ;10 34 41                 ;47 24 10
Exportzeitreihe:           ;GWTEP,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Werteinformation:          ;GWT-Messhöhe(n) unter GOK: 5.6.07: 9.05 - ~~
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
01.01.2014 00:00:00   ;     7,9 ;     
01.02.2014 00:00:00   ;     7,7 ;     
01.03.2014 00:00:00   ;     7,6 ;     
01.04.2014 00:00:00   ;     7,3 ;     
01.05.2014 00:00:00   ;     7,1 ;     
01.06.2014 00:00:00   ;     6,7 ;     
01.07.2014 00:00:00   ;     6,8 ;     
01.08.2014 00:00:00   ;     7,0 ;     
01.09.2014 00:00:00   ;     7,4 ;     
01.10.2014 00:00:00   ;     7,7 ;     
01.11.2014 00:00:00   ;     8,0 ;     
01.12.2014 00:00:00   ;     8,0 ;     
01.01.2015 00:00:00   ;     7,9 ;     
01.02.2015 00:00:00   ;     7,8 ;     
01.03.2015 00:00:00   ;     7,6 ;     
01.04.2015 00:00:00   ;     7,3 ;     
01.05.2015 00:00:00   ;     7,2 ;     
01.06.2015 00:00:00   ;     6,8 ;     
01.07.2015 00:00:00   ;     6,9 ;     
01.08.2015 00:00:00   ;     7,5 ;     
01.09.2015 00:00:00   ;     8,1 ;     
01.10.2015 00:00:00   ;     8,5 ;     
01.11.2015 00:00:00   ;     8,7 ;     
01.12.2015 00:00:00   ;     8,9 ;     
01.01.2016 00:00:00   ;     8,9 ;     
01.02.2016 00:00:00   ;     8,8 ;     
01.03.2016 00:00:00   ;     8,6 ;     
01.04.2016 00:00:00   ;     8,4 ;     
01.05.2016 00:00:00   ;     8,1 ;     
01.06.2016 00:00:00   ;     7,6 ;     
01.07.2016 00:00:00   ;     7,5 ;     
01.08.2016 00:00:00   ;     7,7 ;     
01.09.2016 00:00:00   ;     8,1 ;     
01.10.2016 00:00:00   ;     8,4 ;     
01.11.2016 00:00:00   ;     8,5 ;     
01.12.2016 00:00:00   ;     8,5 ;     
01.01.2017 00:00:00   ;     8,5 ;     
01.02.2017 00:00:00   ;     8,3 ;     
01.03.2017 00:00:00   ;     8,0 ;     
01.04.2017 00:00:00   ;     7,6 ;     
01.05.2017 00:00:00   ;     7,3 ;     
01.06.2017 00:00:00   ;     7,0 ;     
01.07.2017 00:00:00   ;     7,1 ;     
01.08.2017 00:00:00   ;     7,5 ;     
01.09.2017 00:00:00   ;     7,9 ;     
01.10.2017 00:00:00   ;     8,3 ;     
01.11.2017 00:00:00   ;     8,3 ;     
01.12.2017 00:00:00   ;     8,3 ;     
01.01.2018 00:00:00   ;     8,2 ;     
01.02.2018 00:00:00   ;     7,9 ;     
01.03.2018 00:00:00   ;     7,9 ;     
01.04.2018 00:00:00   ;     7,8 ;     
01.05.2018 00:00:00   ;     7,5 ;     
01.06.2018 00:00:00   ;     6,9 ;     
01.07.2018 00:00:00   ;     6,9 ;     
01.08.2018 00:00:00   ;     7,6 ;     
01.09.2018 00:00:00   ;     8,2 ;     
01.10.2018 00:00:00   ;     8,5 ;     
01.11.2018 00:00:00   ;     8,6 ;     
01.12.2018 00:00:00   ;     8,7 ;     
01.01.2019 00:00:00   ;     8,5 ;     
01.02.2019 00:00:00   ;     8,3 ;     
01.03.2019 00:00:00   ;     7,8 ;     
01.04.2019 00:00:00   ;     7,3 ;     
01.05.2019 00:00:00   ;     7,0 ;     
01.06.2019 00:00:00   ;     7,0 ;     
01.07.2019 00:00:00   ;     7,1 ;     
01.08.2019 00:00:00   ;     7,6 ;     
01.09.2019 00:00:00   ;     8,2 ;     
01.10.2019 00:00:00   ;     8,6 ;     
01.11.2019 00:00:00   ;     8,6 ;     
01.12.2019 00:00:00   ;     8,6 ;     
01.01.2020 00:00:00   ;     8,5 ;     
01.02.2020 00:00:00   ;     8,3 ;     
01.03.2020 00:00:00   ;     7,7 ;     
01.04.2020 00:00:00   ;     7,4 ;     
01.05.2020 00:00:00   ;     7,1 ;     
01.06.2020 00:00:00   ;     7,2 ;     
01.07.2020 00:00:00   ;     7,3 ;     
01.08.2020 00:00:00   ;     7,7 ;     
01.09.2020 00:00:00   ;     8,1 ;     
01.10.2020 00:00:00   ;     8,4 ;     
01.11.2020 00:00:00   ;     8,5 ;     
