Messstelle:                ;Langacker, Blt 2097.007
HZB-Nummer:                ;324954
HD-Nummer:                 ;2097.007
DBMS-Nummer:               ;4002593
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2001
 Geländehöhe:              ;234,68
 Messpunkthöhe:            ;235,53
 Sohllage:                 ;225,50
 T-Messtiefe u.GOK:        ;4,95
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  25.11.2022               ;14 40 02                 ;48 10 46
  01.01.2011               ;14 39 59                 ;48 10 40
  01.01.2009               ;14 39 59                 ;48 10 44
  01.01.2003               ;14 40 01                 ;48 10 47
  01.11.1993               ;14 40 01                 ;48 10 47
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.04.1994 07:01:00   ;   231,39 ;     
28.06.1995 07:01:00   ;   231,37 ;     
24.10.1996 07:01:00   ;   231,60 ;     
23.07.1997 07:01:00   ;   231,67 ;     
11.11.1998 07:01:00   ;   231,36 ;     
27.05.1999 07:01:00   ;   231,77 ;     
07.09.2000 07:01:00   ;   231,31 ;     
20.06.2001 07:01:00   ;   231,35 ;     
22.03.2002 07:01:00   ;   234,68 ;     
03.01.2003 07:01:00   ;   231,35 ;     
09.09.2004 07:01:00   ;   231,37 ;     
25.08.2005 07:01:00   ;   232,01 ;     
06.04.2006 07:01:00   ;   231,56 ;     
13.09.2007 07:01:00   ;   231,56 ;     
21.08.2008 07:01:00   ;   231,29 ;     
02.07.2009 07:01:00   ;   231,51 ;     
10.06.2010 07:01:00   ;   231,36 ;     
20.01.2011 07:01:00   ;   231,48 ;     
12.04.2012 07:01:00   ;   231,46 ;     
06.06.2013 07:01:00   ;   231,63 ;     
11.09.2014 07:01:00   ;   231,24 ;     
28.08.2015 07:01:00   ;   231,24 ;     
14.07.2016 07:01:00   ;   231,32 ;     
10.08.2017 07:01:00   ;   231,32 ;     
28.06.2018 07:01:00   ;   231,32 ;     
23.05.2019 07:01:00   ;   231,57 ;     
06.08.2020 11:52:00   ;   231,62 ;     
22.07.2021 07:01:00   ;   231,56 ;     
