Messstelle:                ;Weigelsdorf, Bl 47
HZB-Nummer:                ;301846
HD-Nummer:                 ;
DBMS-Nummer:               ;11002037
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;29.05.2015
 Geländehöhe:              ;208,83
 Messpunkthöhe:            ;209,53
 Sohllage:                 ;203,02
 T-Messtiefe u.GOK:        ;4,30
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  17.11.1961               ;16 23 51                 ;47 56 05
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
07.01.1962 07:01:00   ;   207,05 ;     
24.03.1963 07:01:00   ;   207,42 ;     
27.12.1964 07:01:00   ;   206,98 ;     
13.06.1965 07:01:00   ;   207,72 ;     
21.08.1966 07:01:00   ;   207,35 ;     
22.01.1967 07:01:00   ;   207,13 ;     
21.01.1968 07:01:00   ;   207,25 ;     
02.03.1969 07:01:00   ;   207,02 ;     
22.03.1970 07:01:00   ;   207,10 ;     
03.01.1971 07:01:00   ;   206,88 ;     
28.02.1972 07:01:00   ;   207,79 ;     
07.05.1973 07:01:00   ;   206,82 ;     
07.03.1974 07:01:00   ;   206,87 ;     
07.07.1975 07:01:00   ;   207,25 ;     
11.03.1976 07:01:00   ;   206,92 ;     
28.11.1977 07:01:00   ;   207,02 ;     
01.01.1978 00:00:05   ;   206,75 ;     
12.04.1979 07:01:00   ;   206,94 ;     
22.12.1980 07:01:00   ;   206,92 ;     
01.01.1981 00:00:05   ;   206,91 ;     
09.08.1982 07:01:00   ;   207,13 ;     
10.01.1983 07:01:00   ;   207,02 ;     
23.04.1984 07:01:00   ;   206,75 ;     
16.12.1985 07:01:00   ;   207,04 ;     
13.03.1986 07:01:00   ;   207,22 ;     
02.03.1987 07:01:00   ;   207,10 ;     
31.03.1988 07:01:00   ;   206,91 ;     
22.05.1989 07:01:00   ;   206,89 ;     
30.04.1990 07:01:00   ;   206,81 ;     
20.05.1991 07:01:00   ;   207,22 ;     
30.03.1992 07:01:00   ;   207,07 ;     
20.12.1993 07:01:00   ;   207,10 ;     
10.01.1994 07:01:00   ;   207,11 ;     
21.09.1995 07:01:00   ;   207,05 ;     
13.05.1996 07:01:00   ;   207,42 ;     
14.07.1997 07:01:00   ;   207,28 ;     
16.11.1998 07:01:00   ;   206,99 ;     
24.05.1999 07:01:00   ;   207,17 ;     
03.04.2000 07:01:00   ;   207,12 ;     
10.12.2001 07:01:00   ;   206,92 ;     
07.12.2002 13:34:00   ;   207,26 ;     
29.01.2003 10:34:00   ;   207,24 ;     
15.01.2004 09:34:00   ;   207,14 ;     
22.03.2005 01:34:00   ;   207,08 ;     
04.06.2006 23:00:00   ;   207,24 ;     
13.12.2007 14:00:00   ;   207,42 ;     
25.07.2008 16:00:00   ;   207,27 ;     
25.06.2009 01:00:00   ;   207,68 ;     
15.08.2010 14:00:00   ;   207,26 ;     
18.01.2011 06:00:00   ;   207,10 ;     
06.11.2012 19:00:00   ;   207,01 ;     
01.03.2013 02:00:00   ;   207,46 ;     
15.09.2014 01:00:00   ;   207,83 ;     
12.01.2015 16:00:00   ;   207,19 ;     
14.11.2016 01:00:00   ;   207,09 ;     
12.11.2017 17:00:00   ;   207,02 ;     
26.12.2018 03:00:00   ;   207,18 ;     
01.01.2019 00:00:05   ;   207,12 ;     
17.10.2020 19:00:00   ;   207,14 ;     
30.01.2021 20:00:00   ;   207,10 ;     
