Messstelle:                ;Schranawand, Bl 389
HZB-Nummer:                ;331694
HD-Nummer:                 ;
DBMS-Nummer:               ;11002125
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;03.06.2018
 Geländehöhe:              ;191,47
 Messpunkthöhe:            ;192,22
 Sohllage:                 ;185,19
 T-Messtiefe u.GOK:        ;4,25
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1989               ;16 26 42                 ;47 58 45
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis 2015 FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1989 07:01:00   ;   189,86 ;     
03.05.1990 07:01:00   ;   189,75 ;     
20.05.1991 07:01:00   ;   190,09 ;     
30.03.1992 07:01:00   ;   190,10 ;     
31.12.1993 23:59:55   ;   190,01 ;     
06.01.1994 07:01:00   ;   190,11 ;     
25.12.1995 07:01:00   ;   189,99 ;     
13.05.1996 07:01:00   ;   190,63 ;     
10.07.1997 07:01:00   ;   190,22 ;     
17.12.1998 07:01:00   ;   189,92 ;     
08.03.1999 07:01:00   ;   190,00 ;     
03.04.2000 07:01:00   ;   190,09 ;     
10.12.2001 07:01:00   ;   189,77 ;     
31.12.2002 23:59:55   ;   190,19 ;     
02.01.2003 07:01:00   ;   190,20 ;     
25.03.2004 07:01:00   ;   190,07 ;     
24.03.2005 07:01:00   ;   189,93 ;     
03.04.2006 07:01:00   ;   189,99 ;     
13.12.2007 01:00:00   ;   190,23 ;     
01.01.2008 01:00:00   ;   190,07 ;     
06.07.2009 19:00:00   ;   190,42 ;     
14.12.2010 02:00:00   ;   190,00 ;     
16.01.2011 23:00:00   ;   189,96 ;     
30.12.2012 04:00:00   ;   189,78 ;     
01.03.2013 13:00:00   ;   190,22 ;     
14.09.2014 04:00:00   ;   190,37 ;     
14.01.2015 05:00:00   ;   190,02 ;     
01.12.2016 10:00:00   ;   189,84 ;     
03.05.2017 17:00:00   ;   189,87 ;     
26.12.2018 04:00:00   ;   190,01 ;     
01.01.2019 15:00:00   ;   189,99 ;     
18.10.2020 10:00:00   ;   189,85 ;     
31.01.2021 19:00:00   ;   189,90 ;     
