Messstelle:                ;Goritz b. R., Br 39211
HZB-Nummer:                ;328807
HD-Nummer:                 ;uw39211
DBMS-Nummer:               ;6002535
PorenGW-Gebiet:            ;400 Unteres Murtal
Grundwasserkörper:         ;Unteres Murtal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.04.1980
 Geländehöhe:              ;218,61
 Messpunkthöhe:            ;218,91
 Sohllage:                 ;211,21
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 59 46                 ;46 42 58
  01.04.1980               ;15 59 45                 ;46 42 57
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
29.12.1980 07:01:00   ;   212,99 ;     
12.01.1981 07:01:00   ;   212,96 ;     
31.12.1982 23:59:55   ;   212,89 ;     
05.04.1983 07:01:00   ;   213,03 ;     
23.04.1984 07:01:00   ;   212,39 ;     
23.05.1985 07:01:00   ;   212,69 ;     
31.03.1986 07:01:00   ;   212,87 ;     
28.12.1987 07:01:00   ;   212,66 ;     
07.03.1988 07:01:00   ;   213,06 ;     
02.10.1989 07:01:00   ;   212,26 ;     
31.12.1990 23:59:55   ;   212,26 ;     
27.05.1991 07:01:00   ;   212,61 ;     
01.01.1992 00:00:05   ;   212,50 ;     
04.01.1993 07:01:00   ;   211,97 ;     
31.12.1994 23:59:55   ;   212,34 ;     
27.03.1995 07:01:00   ;   212,85 ;     
15.04.1996 07:01:00   ;   212,73 ;     
04.08.1997 07:01:00   ;   212,48 ;     
16.11.1998 07:01:00   ;   212,68 ;     
24.05.1999 07:01:00   ;   212,89 ;     
28.02.2000 07:01:00   ;   212,30 ;     
16.04.2001 07:01:00   ;   212,04 ;     
09.12.2002 07:01:00   ;   211,47 ;     
07.04.2003 07:01:00   ;   211,73 ;     
05.07.2004 07:01:00   ;   211,66 ;     
31.12.2005 23:59:55   ;   212,02 ;     
05.06.2006 07:01:00   ;   212,90 ;     
26.03.2007 07:01:00   ;   212,23 ;     
22.12.2008 07:01:00   ;   212,03 ;     
10.08.2009 07:01:00   ;   212,64 ;     
01.03.2010 07:01:00   ;   212,47 ;     
01.01.2011 00:00:05   ;   212,34 ;     
31.12.2012 23:59:55   ;   211,63 ;     
08.04.2013 07:01:00   ;   212,61 ;     
15.12.2014 07:01:00   ;   212,55 ;     
02.02.2015 07:01:00   ;   212,55 ;     
24.06.2016 07:01:00   ;   212,08 ;     
31.12.2017 23:59:55   ;   211,86 ;     
02.04.2018 07:01:00   ;   212,50 ;     
03.06.2019 07:01:00   ;   211,61 ;     
31.12.2020 23:59:55   ;   212,08 ;     
31.05.2021 07:01:00   ;   212,24 ;     
