Messstelle:                ;Etsdorf, Bl
HZB-Nummer:                ;303099
HD-Nummer:                 ;
DBMS-Nummer:               ;3002267
PorenGW-Gebiet:            ;200 Nördliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.11.2019
 Geländehöhe:              ;197,57
 Messpunkthöhe:            ;197,57
 Sohllage:                 ;188,12
 T-Messtiefe u.GOK:        ;6,40
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 44 36                 ;48 26 39
  17.10.1958               ;15 44 39                 ;48 26 39
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
28.12.1959 07:01:00   ;   192,95 ;     
18.04.1960 07:01:00   ;   193,07 ;     
01.01.1961 00:00:05   ;   192,86 ;     
13.08.1962 07:01:00   ;   192,81 ;     
13.05.1963 07:01:00   ;   193,30 ;     
01.01.1964 00:00:05   ;   192,87 ;     
13.09.1965 07:01:00   ;   193,21 ;     
28.11.1966 07:01:00   ;   193,29 ;     
19.06.1967 07:01:00   ;   193,51 ;     
22.01.1968 07:01:00   ;   193,13 ;     
07.07.1969 07:01:00   ;   193,05 ;     
31.08.1970 07:01:00   ;   193,16 ;     
25.01.1971 07:01:00   ;   193,00 ;     
07.08.1972 07:01:00   ;   192,97 ;     
01.01.1973 00:00:05   ;   192,72 ;     
29.07.1974 07:01:00   ;   192,54 ;     
17.11.1975 07:01:00   ;   193,03 ;     
12.01.1976 07:01:00   ;   192,96 ;     
08.08.1977 07:01:00   ;   192,89 ;     
01.01.1978 00:00:05   ;   192,70 ;     
05.06.1979 07:01:00   ;   192,41 ;     
07.07.1980 07:01:00   ;   192,36 ;     
05.10.1981 07:01:00   ;   192,26 ;     
02.08.1982 07:01:00   ;   192,39 ;     
01.01.1983 00:00:05   ;   192,23 ;     
01.01.1984 00:00:05   ;   192,05 ;     
30.09.1985 07:01:00   ;   192,31 ;     
07.07.1986 07:01:00   ;   192,51 ;     
27.07.1987 07:01:00   ;   192,75 ;     
01.01.1988 00:00:05   ;   192,59 ;     
21.08.1989 07:01:00   ;   192,41 ;     
16.07.1990 07:01:00   ;   192,42 ;     
12.08.1991 07:01:00   ;   192,21 ;     
01.01.1992 00:00:05   ;   192,09 ;     
01.01.1993 00:00:05   ;   192,00 ;     
08.08.1994 07:01:00   ;   191,90 ;     
09.10.1995 07:01:00   ;   191,82 ;     
04.11.1996 07:01:00   ;   192,40 ;     
25.08.1997 07:01:00   ;   192,62 ;     
17.08.1998 07:01:00   ;   192,50 ;     
26.07.1999 07:01:00   ;   192,62 ;     
01.01.2000 00:00:05   ;   192,45 ;     
01.01.2001 00:00:05   ;   192,25 ;     
12.08.2002 07:01:00   ;   194,02 ;     
03.02.2003 07:01:00   ;   193,64 ;     
28.06.2004 07:01:00   ;   193,15 ;     
03.10.2005 07:01:00   ;   192,92 ;     
14.08.2006 07:01:00   ;   193,34 ;     
01.01.2007 00:00:05   ;   193,11 ;     
01.01.2008 00:00:05   ;   192,77 ;     
24.08.2009 07:01:00   ;   193,08 ;     
16.08.2010 07:01:00   ;   193,57 ;     
01.01.2011 00:00:05   ;   193,44 ;     
23.07.2012 07:01:00   ;   192,85 ;     
02.09.2013 09:30:00   ;   192,98 ;     
01.01.2014 00:00:05   ;   192,85 ;     
01.01.2015 00:00:05   ;   192,72 ;     
22.08.2016 07:01:00   ;   192,79 ;     
01.01.2017 00:00:05   ;   192,62 ;     
10.09.2018 07:01:00   ;   192,33 ;     
13.11.2019 07:30:00   ;   192,37 ;     
28.12.2020 03:00:00   ;   192,43 ;     
31.08.2021 08:00:00   ;   192,53 ;     
