Messstelle:                ;Groß St.Florian, Br  4221
HZB-Nummer:                ;340158
HD-Nummer:                 ;uw4221
DBMS-Nummer:               ;6002824
PorenGW-Gebiet:            ;383 Lassnitztal
Grundwasserkörper:         ;Lassnitz, Stainzbach [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;19.03.2021
 Geländehöhe:              ;308,07
 Messpunkthöhe:            ;308,47
 Sohllage:                 ;303,62
 T-Messtiefe u.GOK:        ;4,15
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 19 10                 ;46 49 28
  01.01.1996               ;15 19 10                 ;46 49 28
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.04.1996 07:01:00   ;   307,53 ;     
22.12.1997 07:01:00   ;   307,03 ;     
08.07.1998 07:01:00   ;   307,45 ;     
22.06.1999 07:01:00   ;   307,26 ;     
09.10.2000 07:01:00   ;   307,30 ;     
07.12.2002 07:45:00   ;   308,07 ;     
09.03.2003 03:43:00   ;   306,74 ;     
24.03.2004 15:00:00   ;   307,49 ;     
22.08.2005 23:00:00   ;   307,61 ;     
18.09.2006 23:00:00   ;   307,47 ;     
24.03.2007 23:00:00   ;   307,46 ;     
19.12.2008 03:00:00   ;   307,45 ;     
20.05.2009 03:00:00   ;   307,66 ;     
19.09.2010 03:00:00   ;   307,54 ;     
09.08.2011 03:00:00   ;   307,04 ;     
06.11.2012 03:00:00   ;   307,59 ;     
27.02.2013 03:00:00   ;   307,57 ;     
13.09.2014 03:00:00   ;   307,66 ;     
16.10.2015 03:00:00   ;   307,66 ;     
19.02.2016 03:00:00   ;   307,53 ;     
20.09.2017 03:00:00   ;   307,36 ;     
16.05.2018 03:00:00   ;   307,61 ;     
24.06.2019 03:00:00   ;   307,48 ;     
12.10.2020 03:00:00   ;   307,48 ;     
07.01.2021 03:00:00   ;   307,41 ;     
