Messstelle:                ;Ferlach, Bl 503
HZB-Nummer:                ;338095
HD-Nummer:                 ;
DBMS-Nummer:               ;2002108
PorenGW-Gebiet:            ;435 Rosental
Grundwasserkörper:         ;Rosental [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.07.2021
 Geländehöhe:              ;427,34
 Messpunkthöhe:            ;428,34
 Sohllage:                 ;421,83
 T-Messtiefe u.GOK:        ;4,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  27.07.1967               ;14 18 33                 ;46 32 28
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
07.12.1992 07:01:00   ;   426,32 ;     
01.01.1993 00:00:05   ;   426,07 ;     
31.01.1994 07:01:00   ;   425,95 ;     
10.04.1995 07:01:00   ;   425,71 ;     
18.11.1996 07:01:00   ;   426,09 ;     
01.01.1997 00:00:05   ;   425,70 ;     
09.11.1998 07:30:00   ;   425,81 ;     
17.05.1999 07:30:00   ;   425,70 ;     
22.11.2000 07:30:00   ;   426,38 ;     
01.01.2001 00:00:05   ;   425,92 ;     
16.12.2002 07:30:00   ;   425,38 ;     
01.12.2003 07:30:00   ;   425,64 ;     
05.07.2004 07:30:00   ;   425,78 ;     
01.01.2005 00:00:05   ;   425,44 ;     
01.05.2006 07:30:00   ;   425,76 ;     
16.04.2007 07:30:00   ;   425,21 ;     
22.12.2008 07:30:00   ;   425,56 ;     
31.12.2009 23:59:55   ;   425,81 ;     
04.01.2010 07:30:00   ;   425,84 ;     
01.01.2011 00:00:05   ;   425,66 ;     
26.11.2012 07:30:00   ;   426,06 ;     
31.12.2013 23:59:55   ;   425,88 ;     
24.02.2014 07:30:00   ;   426,41 ;     
01.01.2015 00:00:05   ;   425,60 ;     
14.03.2016 07:30:00   ;   425,66 ;     
25.12.2017 07:30:00   ;   426,05 ;     
01.01.2018 00:00:05   ;   426,01 ;     
23.12.2019 17:39:00   ;   426,04 ;     
01.01.2020 00:00:05   ;   425,96 ;     
15.02.2021 14:43:00   ;   425,73 ;     
