Messstelle:                ;Pernau, Br 27.1
HZB-Nummer:                ;376095
HD-Nummer:                 ;W27.1
DBMS-Nummer:               ;4002971
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.01.1978
 Geländehöhe:              ;306,36
 Messpunkthöhe:            ;306,41
 Sohllage:                 ;298,76
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 03 58                 ;48 09 54
  01.01.2003               ;14 04 02                 ;48 09 57
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1988 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
05.06.1987 07:01:00   ;   302,27 ;     
28.04.1988 07:01:00   ;   302,75 ;     
28.09.1989 07:01:00   ;   301,88 ;     
19.07.1990 07:01:00   ;   302,16 ;     
26.09.1991 07:01:00   ;   302,43 ;     
16.04.1992 07:01:00   ;   301,97 ;     
30.09.1993 07:01:00   ;   302,17 ;     
05.05.1994 07:01:00   ;   302,57 ;     
28.09.1995 07:01:00   ;   302,23 ;     
28.06.1996 07:01:00   ;   302,78 ;     
18.09.1997 07:01:00   ;   302,43 ;     
07.05.1998 07:01:00   ;   301,84 ;     
25.03.1999 07:01:00   ;   302,35 ;     
13.04.2000 07:01:00   ;   302,40 ;     
05.05.2001 07:01:00   ;   302,18 ;     
05.09.2002 07:01:00   ;   302,80 ;     
04.02.2003 07:01:00   ;   302,91 ;     
01.07.2004 07:01:00   ;   302,00 ;     
28.07.2005 07:01:00   ;   302,57 ;     
04.05.2006 07:01:00   ;   303,23 ;     
29.03.2007 07:01:00   ;   301,83 ;     
09.01.2008 07:01:00   ;   301,84 ;     
30.07.2009 07:01:00   ;   302,97 ;     
12.08.2010 07:01:00   ;   302,26 ;     
10.03.2011 07:01:00   ;   301,63 ;     
08.08.2012 07:01:00   ;   301,95 ;     
27.06.2013 07:01:00   ;   302,90 ;     
06.11.2014 07:01:00   ;   302,00 ;     
11.06.2015 07:01:00   ;   301,99 ;     
26.07.2016 07:01:00   ;   302,20 ;     
29.05.2017 07:01:00   ;   302,03 ;     
05.02.2018 07:01:00   ;   302,18 ;     
21.06.2019 07:01:00   ;   301,70 ;     
07.08.2020 07:01:00   ;   301,93 ;     
20.08.2021 07:01:00   ;   301,88 ;     
