Messstelle:                ;Oslip, Bl 18
HZB-Nummer:                ;326223
HD-Nummer:                 ;
DBMS-Nummer:               ;1002181
PorenGW-Gebiet:            ;313 Wulkatal
Grundwasserkörper:         ;Gruppe Wulkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.10.2005
 Geländehöhe:              ;135,48
 Messpunkthöhe:            ;136,28
 Sohllage:                 ;130,91
 T-Messtiefe u.GOK:        ;3,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1986               ;16 35 59                 ;47 50 19
  31.12.1985               ;16 35 59                 ;47 50 19
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.02.1986 07:01:00   ;   135,10 ;     
23.03.1987 07:01:00   ;   134,88 ;     
28.03.1988 07:01:00   ;   134,93 ;     
08.05.1989 07:01:00   ;   134,62 ;     
30.04.1990 07:01:00   ;   134,20 ;     
20.05.1991 07:01:00   ;   135,23 ;     
30.03.1992 07:01:00   ;   134,99 ;     
31.12.1993 23:59:55   ;   134,88 ;     
18.04.1994 07:01:00   ;   135,19 ;     
22.03.1995 07:01:00   ;   135,09 ;     
05.04.1996 07:01:00   ;   135,26 ;     
20.03.1997 08:00:00   ;   134,94 ;     
21.12.1998 09:00:00   ;   134,81 ;     
23.02.1999 17:31:05   ;   135,11 ;     
06.04.2000 21:38:40   ;   135,25 ;     
28.03.2001 19:01:50   ;   134,54 ;     
23.03.2002 23:02:40   ;   134,78 ;     
31.01.2003 11:22:55   ;   135,18 ;     
29.03.2004 08:45:00   ;   134,92 ;     
21.03.2005 08:45:00   ;   134,66 ;     
06.01.2006 14:00:00   ;   135,17 ;     
12.12.2007 14:00:00   ;   135,19 ;     
21.12.2008 02:00:00   ;   135,17 ;     
06.03.2009 06:00:00   ;   135,26 ;     
16.08.2010 15:00:00   ;   135,24 ;     
13.01.2011 18:00:00   ;   135,18 ;     
30.12.2012 09:20:00   ;   134,31 ;     
01.04.2013 10:45:00   ;   135,22 ;     
16.05.2014 06:00:00   ;   135,25 ;     
31.01.2015 13:00:00   ;   135,10 ;     
04.03.2016 11:00:00   ;   134,63 ;     
21.04.2017 14:00:00   ;   134,34 ;     
01.04.2018 05:00:00   ;   134,78 ;     
10.02.2019 21:00:00   ;   134,64 ;     
31.12.2020 23:59:55   ;   134,12 ;     
11.02.2021 01:00:00   ;   134,69 ;     
