Messstelle:                ;Acharting, Bl 1
HZB-Nummer:                ;320929
HD-Nummer:                 ;
DBMS-Nummer:               ;5002061
PorenGW-Gebiet:            ;040 Unteres Salzachtal
Grundwasserkörper:         ;Unteres Salzachtal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;21.03.2022
 Geländehöhe:              ;400,66
 Messpunkthöhe:            ;401,60
 Sohllage:                 ;394,64
 T-Messtiefe u.GOK:        ;5,56
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.08.1994               ;12 59 08                 ;47 53 27
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.06.1995 07:01:00   ;   399,46 ;     
27.05.1996 07:01:00   ;   399,08 ;     
21.07.1997 09:30:00   ;   399,54 ;     
21.05.1999 15:00:00   ;   399,72 ;     
18.03.2000 04:00:00   ;   399,43 ;     
19.06.2001 22:00:00   ;   399,16 ;     
12.08.2002 18:00:00   ;   400,60 ;     
05.01.2003 16:00:00   ;   398,97 ;     
06.06.2004 01:00:00   ;   399,64 ;     
13.07.2005 19:00:00   ;   399,62 ;     
29.03.2006 17:00:00   ;   399,60 ;     
13.09.2007 05:00:00   ;   399,21 ;     
29.04.2008 23:00:00   ;   398,88 ;     
24.06.2009 14:00:00   ;   399,89 ;     
03.06.2010 08:00:00   ;   399,64 ;     
15.08.2011 13:00:00   ;   398,98 ;     
13.06.2012 14:00:00   ;   399,45 ;     
02.06.2013 22:59:55   ;   400,64 ;     
23.10.2014 20:00:00   ;   399,61 ;     
28.05.2015 02:00:00   ;   398,97 ;     
01.06.2016 15:00:00   ;   399,94 ;     
10.05.2017 14:00:00   ;   398,96 ;     
25.01.2018 21:00:00   ;   398,86 ;     
30.05.2019 12:00:00   ;   399,51 ;     
04.08.2020 15:00:00   ;   399,73 ;     
01.09.2021 04:00:00   ;   399,49 ;     
