Messstelle:                ;Wernberg, Bl 603
HZB-Nummer:                ;338434
HD-Nummer:                 ;
DBMS-Nummer:               ;2002123
PorenGW-Gebiet:            ;415 Unteres Drautal
Grundwasserkörper:         ;Drautal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.09.2021
 Geländehöhe:              ;481,97
 Messpunkthöhe:            ;483,11
 Sohllage:                 ;471,84
 T-Messtiefe u.GOK:        ;8,86
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  11.12.1972               ;13 58 23                 ;46 35 51
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
24.06.1991 07:01:00   ;   478,13 ;     
21.12.1992 07:01:00   ;   477,88 ;     
08.11.1993 07:01:00   ;   477,97 ;     
24.01.1994 07:01:00   ;   477,82 ;     
03.04.1995 07:01:00   ;   477,80 ;     
09.12.1996 07:01:00   ;   477,68 ;     
01.01.1997 00:00:05   ;   477,44 ;     
09.11.1998 07:30:00   ;   477,46 ;     
04.10.1999 07:30:00   ;   477,37 ;     
04.12.2000 07:30:00   ;   478,11 ;     
01.01.2001 00:00:05   ;   477,82 ;     
16.12.2002 07:30:00   ;   477,49 ;     
01.01.2003 00:00:05   ;   477,42 ;     
19.04.2004 07:30:00   ;   477,38 ;     
24.10.2005 07:30:00   ;   477,27 ;     
17.04.2006 07:30:00   ;   477,66 ;     
23.04.2007 07:30:00   ;   476,90 ;     
29.12.2008 07:30:00   ;   477,68 ;     
01.01.2009 00:00:05   ;   477,66 ;     
06.12.2010 07:30:00   ;   477,80 ;     
01.01.2011 00:00:05   ;   477,75 ;     
19.11.2012 07:30:00   ;   477,75 ;     
22.04.2013 07:30:00   ;   477,83 ;     
10.03.2014 07:30:00   ;   478,36 ;     
01.01.2015 00:00:05   ;   477,38 ;     
21.03.2016 07:30:00   ;   477,47 ;     
31.12.2017 23:59:55   ;   477,60 ;     
29.01.2018 07:30:00   ;   477,61 ;     
09.12.2019 16:13:00   ;   477,68 ;     
28.12.2020 14:19:00   ;   477,79 ;     
01.03.2021 18:01:00   ;   477,83 ;     
