Messstelle:                ;Losensteinleithen, Br 18.16
HZB-Nummer:                ;324541
HD-Nummer:                 ;T18.16
DBMS-Nummer:               ;4002552
PorenGW-Gebiet:            ;133 Feilbachgebiet
Grundwasserkörper:         ;Gruppe Zwischen Krems und Moosbachl [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;16.09.2014
 Geländehöhe:              ;363,61
 Messpunkthöhe:            ;364,13
 Sohllage:                 ;352,51
 T-Messtiefe u.GOK:        ;11,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  09.12.2020               ;14 21 23                 ;48 06 55
  01.01.2009               ;14 21 20                 ;48 06 53
  01.01.2003               ;14 21 25                 ;48 06 54
  01.12.1991               ;14 21 25                 ;48 06 54
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.03.1992 07:01:00   ;   354,94 ;     
29.03.1993 07:01:00   ;   355,50 ;     
25.04.1994 07:01:00   ;   356,27 ;     
17.04.1995 07:01:00   ;   354,94 ;     
03.06.1996 07:01:00   ;   356,23 ;     
31.03.1997 07:01:00   ;   355,50 ;     
21.12.1998 07:01:00   ;   355,37 ;     
22.02.1999 07:01:00   ;   356,29 ;     
03.04.2000 07:01:00   ;   355,59 ;     
23.04.2001 07:01:00   ;   355,65 ;     
25.11.2002 07:01:00   ;   356,61 ;     
03.02.2003 07:01:00   ;   356,80 ;     
05.04.2004 07:01:00   ;   355,13 ;     
09.05.2005 07:01:00   ;   355,46 ;     
03.04.2006 07:01:00   ;   356,97 ;     
24.12.2007 07:01:00   ;   355,19 ;     
01.01.2008 00:00:05   ;   355,12 ;     
06.04.2009 07:01:00   ;   355,98 ;     
21.06.2010 07:01:00   ;   355,37 ;     
21.02.2011 07:01:00   ;   354,86 ;     
12.03.2012 07:01:00   ;   354,74 ;     
10.06.2013 07:01:00   ;   356,32 ;     
05.11.2014 00:00:00   ;   354,84 ;     
01.06.2015 00:00:00   ;   354,94 ;     
26.11.2016 00:00:00   ;   354,79 ;     
19.05.2017 00:00:00   ;   355,11 ;     
02.02.2018 00:00:00   ;   355,41 ;     
30.01.2019 00:00:00   ;   354,31 ;     
28.12.2020 00:00:00   ;   353,97 ;     
05.09.2021 00:00:00   ;   355,40 ;     
