Messstelle:                ;Ebental, Bl 202
HZB-Nummer:                ;318063
HD-Nummer:                 ;
DBMS-Nummer:               ;2002089
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;14.11.1990
 Geländehöhe:              ;425,71
 Messpunkthöhe:            ;425,93
 Sohllage:                 ;419,37
 T-Messtiefe u.GOK:        ;5,78
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  14.11.1990               ;14 23 05                 ;46 36 44
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2019 HG32 Messstelle zeitweise nicht messbar
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
29.11.1991 07:01:00   ;   420,90 ;     
12.12.1992 07:01:00   ;   420,93 ;     
01.01.1993 00:00:05   ;   420,79 ;     
22.04.1994 07:01:00   ;   420,89 ;     
25.03.1995 07:01:00   ;   421,01 ;     
30.11.1996 07:01:00   ;   421,17 ;     
01.01.1997 00:00:05   ;   420,96 ;     
13.11.1998 07:30:00   ;   420,90 ;     
15.10.1999 07:30:00   ;   420,80 ;     
25.11.2000 07:30:00   ;   421,22 ;     
19.01.2001 07:30:00   ;   421,11 ;     
13.12.2002 07:30:00   ;   420,76 ;     
01.01.2003 00:00:05   ;   420,70 ;     
16.07.2004 07:30:00   ;   420,99 ;     
02.09.2005 07:30:00   ;   421,01 ;     
07.04.2006 07:30:00   ;   421,26 ;     
06.04.2007 07:30:00   ;   420,52 ;     
26.12.2008 07:30:00   ;   420,62 ;     
31.12.2009 23:59:55   ;   420,79 ;     
08.01.2010 07:30:00   ;   420,85 ;     
01.01.2011 00:00:05   ;   420,81 ;     
09.11.2012 07:30:00   ;   421,20 ;     
12.04.2013 07:30:00   ;   421,32 ;     
28.02.2014 07:30:00   ;   421,76 ;     
01.01.2015 00:00:05   ;   421,11 ;     
18.03.2016 07:30:00   ;   421,02 ;     
29.12.2017 07:30:00   ;   421,03 ;     
19.01.2018 07:30:00   ;   421,06 ;     
30.11.2019 11:53:00   ;   420,89 ;     
16.10.2020 17:57:00   ;   421,15 ;     
05.03.2021 16:48:00   ;   421,11 ;     
