Messstelle:                ;Eizendorf, Bl 2087.001
HZB-Nummer:                ;308981
HD-Nummer:                 ;2087.001
DBMS-Nummer:               ;4002241
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.02.2009
 Geländehöhe:              ;231,12
 Messpunkthöhe:            ;232,37
 Sohllage:                 ;223,90
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 47 27                 ;48 11 08
  01.01.2003               ;14 47 28                 ;48 11 06
  07.01.1948               ;14 47 28                 ;48 11 06
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.07.1954 07:01:00   ;   230,84 ;     
05.03.1956 07:01:00   ;   230,84 ;     
25.07.1957 07:01:00   ;   230,84 ;     
30.06.1958 07:01:00   ;   230,84 ;     
15.08.1959 07:01:00   ;   230,84 ;     
16.08.1960 07:01:00   ;   228,31 ;     
16.12.1961 07:01:00   ;   228,75 ;     
26.05.1962 07:01:00   ;   228,66 ;     
24.06.1963 07:01:00   ;   227,46 ;     
20.11.1964 07:01:00   ;   230,11 ;     
13.06.1965 07:01:00   ;   230,84 ;     
25.07.1966 07:01:00   ;   230,84 ;     
12.06.1967 07:01:00   ;   228,58 ;     
07.10.1968 07:01:00   ;   227,86 ;     
09.06.1969 07:01:00   ;   227,67 ;     
12.08.1970 07:01:00   ;   230,84 ;     
21.06.1971 07:01:00   ;   226,93 ;     
17.07.1972 07:01:00   ;   227,20 ;     
07.05.1973 07:01:00   ;   227,44 ;     
09.12.1974 07:01:00   ;   230,84 ;     
02.07.1975 07:01:00   ;   230,84 ;     
07.06.1976 07:01:00   ;   227,09 ;     
08.08.1977 07:01:00   ;   227,57 ;     
12.06.1978 07:01:00   ;   227,19 ;     
19.06.1979 07:01:00   ;   230,84 ;     
28.07.1980 07:01:00   ;   227,79 ;     
21.07.1981 07:01:00   ;   230,84 ;     
01.02.1982 07:01:00   ;   228,44 ;     
17.04.1983 07:01:00   ;   227,29 ;     
24.09.1984 07:01:00   ;   226,84 ;     
08.08.1985 07:01:00   ;   230,84 ;     
01.06.1986 07:01:00   ;   227,44 ;     
04.07.1987 07:01:00   ;   227,74 ;     
01.04.1988 07:01:00   ;   229,37 ;     
14.07.1989 07:01:00   ;   227,14 ;     
13.07.1990 07:01:00   ;   228,22 ;     
04.08.1991 07:01:00   ;   230,84 ;     
24.11.1992 07:01:00   ;   230,84 ;     
21.07.1993 07:01:00   ;   228,31 ;     
20.04.1994 07:01:00   ;   228,58 ;     
28.06.1995 07:01:00   ;   228,33 ;     
22.10.1996 07:01:00   ;   230,84 ;     
20.07.1997 07:01:00   ;   230,84 ;     
12.11.1998 07:01:00   ;   228,12 ;     
27.05.1999 07:01:00   ;   229,60 ;     
04.05.2000 07:01:00   ;   227,59 ;     
20.06.2001 07:01:00   ;   228,09 ;     
22.03.2002 07:01:00   ;   230,84 ;     
09.01.2003 07:01:00   ;   227,49 ;     
24.06.2004 07:01:00   ;   227,09 ;     
25.08.2005 07:01:00   ;   230,84 ;     
06.04.2006 07:01:00   ;   228,89 ;     
07.09.2007 07:00:00   ;   230,84 ;     
01.05.2008 07:00:00   ;   227,20 ;     
24.06.2009 07:00:00   ;   231,12 ;     
04.06.2010 12:00:00   ;   231,12 ;     
14.01.2011 12:00:00   ;   231,12 ;     
14.06.2012 07:01:00   ;   227,57 ;     
04.06.2013 03:00:00   ;   231,12 ;     
02.09.2014 08:00:00   ;   227,32 ;     
28.05.2015 07:01:00   ;   227,69 ;     
23.06.2016 07:01:00   ;   227,81 ;     
04.05.2017 07:01:00   ;   227,50 ;     
11.01.2018 07:01:00   ;   227,36 ;     
30.05.2019 07:01:00   ;   228,02 ;     
06.02.2020 07:01:00   ;   227,84 ;     
22.07.2021 07:01:00   ;   228,47 ;     
