Messstelle:                ;Mitterkirchen, Bl 2090.001
HZB-Nummer:                ;308973
HD-Nummer:                 ;2090.001
DBMS-Nummer:               ;4002240
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;19.10.2004
 Geländehöhe:              ;231,92
 Messpunkthöhe:            ;232,92
 Sohllage:                 ;223,16
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 44 24                 ;48 10 39
  01.01.2003               ;14 44 28                 ;48 10 39
  01.01.1947               ;14 44 28                 ;48 10 39
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.07.1954 07:01:00   ;   231,93 ;     
05.03.1956 07:01:00   ;   231,93 ;     
29.07.1957 07:01:00   ;   230,46 ;     
30.06.1958 07:01:00   ;   231,88 ;     
15.08.1959 07:01:00   ;   231,93 ;     
15.08.1960 07:01:00   ;   230,16 ;     
16.12.1961 07:01:00   ;   230,75 ;     
02.06.1962 07:01:00   ;   230,62 ;     
24.06.1963 07:01:00   ;   229,90 ;     
23.11.1964 07:01:00   ;   229,88 ;     
13.06.1965 07:01:00   ;   231,93 ;     
25.07.1966 07:01:00   ;   231,93 ;     
12.06.1967 07:01:00   ;   230,99 ;     
22.07.1968 07:01:00   ;   229,86 ;     
09.06.1969 07:01:00   ;   229,30 ;     
19.05.1970 07:01:00   ;   230,27 ;     
21.06.1971 07:01:00   ;   229,11 ;     
17.07.1972 07:01:00   ;   228,93 ;     
07.05.1973 07:01:00   ;   229,94 ;     
09.12.1974 07:01:00   ;   231,11 ;     
02.07.1975 07:01:00   ;   231,93 ;     
07.06.1976 07:01:00   ;   228,93 ;     
02.05.1977 07:01:00   ;   229,56 ;     
10.07.1978 07:01:00   ;   229,41 ;     
19.06.1979 07:01:00   ;   231,93 ;     
14.07.1980 07:01:00   ;   229,72 ;     
21.07.1981 07:01:00   ;   231,93 ;     
01.02.1982 07:01:00   ;   230,26 ;     
17.04.1983 07:01:00   ;   229,08 ;     
24.09.1984 07:01:00   ;   228,62 ;     
08.08.1985 07:01:00   ;   231,93 ;     
01.06.1986 07:01:00   ;   229,48 ;     
04.07.1987 07:01:00   ;   230,18 ;     
01.04.1988 07:01:00   ;   230,73 ;     
14.07.1989 07:01:00   ;   229,19 ;     
13.07.1990 07:01:00   ;   229,51 ;     
04.08.1991 07:01:00   ;   231,93 ;     
25.11.1992 07:01:00   ;   230,50 ;     
21.07.1993 07:01:00   ;   230,36 ;     
20.04.1994 07:01:00   ;   229,92 ;     
28.06.1995 07:01:00   ;   230,35 ;     
23.10.1996 07:01:00   ;   229,97 ;     
23.07.1997 07:01:00   ;   230,86 ;     
12.11.1998 07:01:00   ;   230,05 ;     
27.05.1999 07:01:00   ;   231,22 ;     
10.08.2000 07:01:00   ;   229,63 ;     
20.06.2001 07:01:00   ;   230,11 ;     
22.03.2002 07:01:00   ;   231,93 ;     
02.01.2003 07:01:00   ;   229,53 ;     
10.06.2004 07:01:00   ;   228,92 ;     
14.07.2005 07:01:00   ;   230,97 ;     
06.04.2006 07:01:00   ;   230,67 ;     
13.09.2007 07:01:00   ;   230,81 ;     
24.07.2008 07:01:00   ;   229,34 ;     
02.07.2009 07:01:00   ;   230,51 ;     
02.09.2010 07:01:00   ;   229,71 ;     
14.01.2011 12:00:00   ;   231,92 ;     
14.06.2012 07:01:00   ;   229,96 ;     
04.06.2013 03:00:00   ;   231,92 ;     
14.08.2014 07:01:00   ;   228,86 ;     
28.05.2015 07:01:00   ;   229,37 ;     
23.06.2016 07:01:00   ;   229,62 ;     
04.05.2017 00:00:00   ;   229,08 ;     
25.01.2018 07:01:00   ;   228,85 ;     
06.06.2019 07:01:00   ;   230,09 ;     
06.08.2020 07:01:00   ;   229,57 ;     
22.07.2021 07:01:00   ;   229,43 ;     
