Messstelle:                ;Windern, Br 59.3
HZB-Nummer:                ;375139
HD-Nummer:                 ;V59.3
DBMS-Nummer:               ;4003037
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;23.05.2005
 Geländehöhe:              ;416,07
 Messpunkthöhe:            ;416,46
 Sohllage:                 ;367,60
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 47 56                 ;48 01 13
  01.01.2003               ;13 48 01                 ;48 01 15
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.07.1984 07:01:00   ;   371,33 ;     
13.08.1985 07:01:00   ;   371,38 ;     
06.05.1986 07:01:00   ;   371,19 ;     
21.12.1987 07:01:00   ;   372,47 ;     
06.06.1988 07:01:00   ;   372,13 ;     
19.06.1989 07:01:00   ;   371,74 ;     
09.07.1990 07:01:00   ;   371,67 ;     
05.08.1991 07:01:00   ;   373,66 ;     
30.11.1992 07:01:00   ;   372,10 ;     
28.06.1993 07:01:00   ;   371,95 ;     
24.05.1994 07:01:00   ;   371,88 ;     
04.09.1995 07:01:00   ;   372,09 ;     
16.09.1996 07:01:00   ;   373,32 ;     
21.07.1997 07:01:00   ;   373,42 ;     
07.09.1998 07:01:00   ;   371,84 ;     
17.05.1999 07:01:00   ;   372,10 ;     
03.05.2000 07:01:00   ;   372,13 ;     
20.06.2001 07:01:00   ;   372,84 ;     
14.08.2002 07:01:00   ;   374,17 ;     
30.04.2003 07:01:00   ;   371,45 ;     
25.09.2004 07:01:00   ;   372,28 ;     
17.07.2005 07:01:00   ;   372,23 ;     
30.04.2006 07:01:00   ;   372,86 ;     
14.09.2007 07:01:00   ;   373,16 ;     
25.07.2008 07:01:00   ;   372,25 ;     
25.06.2009 07:01:00   ;   373,82 ;     
04.06.2010 07:01:00   ;   373,12 ;     
14.01.2011 07:01:00   ;   371,72 ;     
14.06.2012 07:01:00   ;   372,24 ;     
06.06.2013 07:01:00   ;   373,48 ;     
29.05.2014 07:01:00   ;   372,59 ;     
14.05.2015 07:01:00   ;   371,73 ;     
14.07.2016 07:01:00   ;   372,55 ;     
12.05.2017 07:01:00   ;   371,88 ;     
28.06.2018 07:01:00   ;   371,74 ;     
23.05.2019 07:01:00   ;   372,33 ;     
06.08.2020 07:01:00   ;   371,69 ;     
13.05.2021 07:01:00   ;   372,08 ;     
01.01.2022 00:00:05   ;   371,61 ;     
