Messstelle:                ;St.Jakob i.R., Bl 512
HZB-Nummer:                ;338251
HD-Nummer:                 ;
DBMS-Nummer:               ;2002115
PorenGW-Gebiet:            ;435 Rosental
Grundwasserkörper:         ;Rosental [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;18.11.2021
 Geländehöhe:              ;460,05
 Messpunkthöhe:            ;461,14
 Sohllage:                 ;450,50
 T-Messtiefe u.GOK:        ;6,91
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  18.03.1964               ;14 05 18                 ;46 32 36
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.12.1992 07:01:00   ;   458,84 ;     
25.10.1993 07:01:00   ;   458,67 ;     
17.01.1994 07:01:00   ;   458,48 ;     
10.04.1995 07:01:00   ;   458,47 ;     
02.12.1996 07:01:00   ;   458,82 ;     
06.01.1997 07:30:00   ;   458,51 ;     
27.10.1998 07:30:00   ;   458,68 ;     
19.07.1999 07:30:00   ;   458,73 ;     
27.11.2000 07:30:00   ;   459,07 ;     
15.01.2001 07:30:00   ;   458,70 ;     
02.12.2002 07:30:00   ;   458,68 ;     
01.01.2003 00:00:05   ;   458,58 ;     
12.07.2004 07:30:00   ;   458,62 ;     
10.10.2005 07:30:00   ;   458,62 ;     
17.04.2006 07:30:00   ;   458,66 ;     
09.04.2007 07:30:00   ;   458,42 ;     
22.12.2008 07:30:00   ;   458,74 ;     
28.12.2009 07:30:00   ;   458,88 ;     
29.11.2010 07:30:00   ;   458,88 ;     
01.01.2011 00:00:05   ;   458,78 ;     
19.11.2012 07:30:00   ;   458,90 ;     
22.04.2013 07:30:00   ;   458,91 ;     
24.02.2014 07:30:00   ;   459,10 ;     
01.01.2015 00:00:05   ;   458,76 ;     
14.03.2016 07:30:00   ;   458,75 ;     
18.12.2017 07:30:00   ;   458,92 ;     
23.04.2018 07:30:00   ;   458,87 ;     
25.11.2019 17:21:00   ;   459,16 ;     
01.01.2020 00:00:05   ;   458,99 ;     
25.02.2021 14:47:00   ;   458,84 ;     
