Messstelle:                ;Stephanshart, Bl 2086.002
HZB-Nummer:                ;302240
HD-Nummer:                 ;
DBMS-Nummer:               ;3002182
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;06.10.1995
 Geländehöhe:              ;229,27
 Messpunkthöhe:            ;229,77
 Sohllage:                 ;222,46
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 47 42                 ;48 10 36
  06.10.1995               ;14 47 44                 ;48 10 14
  23.12.1947               ;14 47 48                 ;48 10 40
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.07.1954 07:01:00   ;   229,27 ;     
05.03.1956 07:01:00   ;   232,73 ;     
25.07.1957 07:01:00   ;   232,18 ;     
30.06.1958 07:01:00   ;   231,18 ;     
15.08.1959 07:01:00   ;   232,03 ;     
22.08.1960 07:01:00   ;   226,93 ;     
12.06.1961 07:01:00   ;   226,96 ;     
04.06.1962 07:01:00   ;   227,10 ;     
01.07.1963 07:01:00   ;   226,65 ;     
23.11.1964 07:01:00   ;   226,95 ;     
28.06.1965 07:01:00   ;   230,00 ;     
20.08.1966 07:01:00   ;   230,00 ;     
10.06.1967 07:01:00   ;   226,81 ;     
17.08.1968 07:01:00   ;   226,76 ;     
06.09.1969 07:01:00   ;   227,02 ;     
15.08.1970 07:01:00   ;   230,00 ;     
26.06.1971 07:01:00   ;   226,38 ;     
05.08.1972 07:01:00   ;   226,49 ;     
30.06.1973 07:01:00   ;   226,57 ;     
09.12.1974 07:01:00   ;   229,27 ;     
03.07.1975 07:01:00   ;   229,27 ;     
24.01.1976 07:01:00   ;   226,45 ;     
01.08.1977 07:01:00   ;   229,27 ;     
15.07.1978 07:01:00   ;   226,90 ;     
19.06.1979 07:01:00   ;   229,27 ;     
14.07.1980 07:01:00   ;   227,19 ;     
21.07.1981 07:01:00   ;   229,27 ;     
01.02.1982 07:01:00   ;   227,93 ;     
25.04.1983 07:01:00   ;   226,75 ;     
01.10.1984 07:01:00   ;   226,34 ;     
08.08.1985 07:01:00   ;   229,27 ;     
27.01.1986 07:01:00   ;   226,84 ;     
27.06.1987 07:01:00   ;   227,43 ;     
02.04.1988 07:01:00   ;   229,05 ;     
01.01.1989 00:00:05   ;   226,80 ;     
13.07.1990 07:01:00   ;   227,31 ;     
03.08.1991 07:01:00   ;   229,27 ;     
27.11.1992 07:01:00   ;   228,85 ;     
30.07.1993 07:01:00   ;   227,29 ;     
22.04.1994 07:01:00   ;   229,25 ;     
01.07.1995 07:01:00   ;   227,79 ;     
25.10.1996 07:01:00   ;   227,97 ;     
18.07.1997 07:01:00   ;   227,81 ;     
14.11.1998 07:30:00   ;   227,41 ;     
28.05.1999 07:30:00   ;   227,97 ;     
07.04.2000 07:30:00   ;   227,35 ;     
30.03.2001 07:30:00   ;   227,45 ;     
23.03.2002 07:30:00   ;   229,27 ;     
03.01.2003 07:30:00   ;   227,70 ;     
25.06.2004 07:30:00   ;   227,08 ;     
25.03.2005 07:30:00   ;   227,79 ;     
31.03.2006 07:30:00   ;   229,27 ;     
07.09.2007 07:01:00   ;   229,27 ;     
02.05.2008 07:30:00   ;   227,11 ;     
26.06.2009 07:01:00   ;   229,27 ;     
04.06.2010 07:01:00   ;   229,27 ;     
14.01.2011 07:01:00   ;   228,37 ;     
21.06.2012 07:01:00   ;   227,30 ;     
04.06.2013 07:01:00   ;   229,27 ;     
30.05.2014 07:01:00   ;   227,79 ;     
29.05.2015 07:01:00   ;   227,42 ;     
15.07.2016 07:01:00   ;   227,87 ;     
24.03.2017 07:01:00   ;   227,47 ;     
26.01.2018 07:01:00   ;   227,86 ;     
14.06.2019 07:01:00   ;   227,65 ;     
14.08.2020 07:01:00   ;   228,03 ;     
06.08.2021 07:01:00   ;   228,19 ;     
