Messstelle:                ;St. Peter, Bl 28.24
HZB-Nummer:                ;377887
HD-Nummer:                 ;2128.024
DBMS-Nummer:               ;4002870
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;28.09.2008
 Geländehöhe:              ;255,79
 Messpunkthöhe:            ;256,23
 Sohllage:                 ;238,87
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 19 54                 ;48 17 05
  01.01.2003               ;14 20 04                 ;48 17 07
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.08.1980 07:01:00   ;   248,95 ;     
15.12.1981 07:01:00   ;   248,82 ;     
16.02.1982 07:01:00   ;   248,84 ;     
06.09.1983 07:01:00   ;   248,48 ;     
06.11.1984 07:01:00   ;   248,65 ;     
03.09.1985 07:01:00   ;   248,84 ;     
06.04.1987 07:01:00   ;   249,29 ;     
06.04.1988 07:01:00   ;   249,29 ;     
10.01.1989 07:01:00   ;   249,01 ;     
24.07.1990 07:01:00   ;   249,06 ;     
06.08.1991 07:01:00   ;   249,52 ;     
22.04.1992 07:01:00   ;   249,14 ;     
13.09.1993 07:01:00   ;   249,23 ;     
02.05.1994 07:01:00   ;   249,25 ;     
26.06.1995 07:01:00   ;   249,26 ;     
09.09.1996 07:01:00   ;   249,44 ;     
28.07.1997 07:01:00   ;   249,44 ;     
21.09.1998 07:01:00   ;   249,27 ;     
03.05.1999 07:01:00   ;   249,23 ;     
03.04.2000 07:01:00   ;   249,23 ;     
31.12.2001 23:59:55   ;   249,11 ;     
19.08.2002 07:01:00   ;   249,88 ;     
20.01.2003 07:01:00   ;   249,15 ;     
22.08.2004 07:01:00   ;   249,10 ;     
07.08.2005 07:01:00   ;   249,16 ;     
13.08.2006 07:01:00   ;   249,11 ;     
23.09.2007 07:01:00   ;   248,98 ;     
06.07.2008 07:01:00   ;   248,97 ;     
28.06.2009 07:01:00   ;   248,96 ;     
26.07.2010 07:01:00   ;   248,92 ;     
12.09.2011 07:01:00   ;   248,87 ;     
02.09.2012 07:01:00   ;   249,19 ;     
08.06.2013 07:01:00   ;   249,41 ;     
27.07.2014 07:01:00   ;   249,05 ;     
02.08.2015 07:01:00   ;   248,71 ;     
07.08.2016 07:01:00   ;   249,14 ;     
13.08.2017 07:01:00   ;   248,97 ;     
28.01.2018 07:01:00   ;   248,88 ;     
20.01.2019 07:01:00   ;   248,66 ;     
09.02.2020 07:01:00   ;   248,52 ;     
22.08.2021 07:01:00   ;   248,68 ;     
