Messstelle:                ;Muckendorf, Br 1956.002
HZB-Nummer:                ;304170
HD-Nummer:                 ;
DBMS-Nummer:               ;3002375
PorenGW-Gebiet:            ;205 Südliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;19.04.1977
 Geländehöhe:              ;174,68
 Messpunkthöhe:            ;174,68
 Sohllage:                 ;164,94
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 09 19                 ;48 19 52
  11.08.1939               ;16 09 21                 ;48 19 52
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1985 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
23.12.1985 07:01:00   ;   169,88 ;     
21.03.1986 07:01:00   ;   169,93 ;     
02.07.1987 07:01:00   ;   170,07 ;     
02.04.1988 07:01:00   ;   170,13 ;     
19.05.1989 07:01:00   ;   169,76 ;     
20.04.1990 07:01:00   ;   169,70 ;     
09.06.1991 07:01:00   ;   169,71 ;     
27.06.1992 07:01:00   ;   169,83 ;     
02.04.1993 07:01:00   ;   169,67 ;     
18.04.1994 07:01:00   ;   169,61 ;     
28.12.1995 07:01:00   ;   169,82 ;     
17.05.1996 07:01:00   ;   170,54 ;     
01.04.1997 07:01:00   ;   170,08 ;     
01.01.1998 00:00:05   ;   169,86 ;     
08.03.1999 07:01:00   ;   169,90 ;     
17.04.2000 07:01:00   ;   169,81 ;     
23.09.2001 07:01:00   ;   169,66 ;     
19.08.2002 07:01:00   ;   170,09 ;     
24.02.2003 07:01:00   ;   170,21 ;     
05.04.2004 07:01:00   ;   169,96 ;     
29.08.2005 07:01:00   ;   169,81 ;     
08.05.2006 07:01:00   ;   170,18 ;     
24.12.2007 07:01:00   ;   169,99 ;     
01.01.2008 00:00:05   ;   169,98 ;     
06.04.2009 07:01:00   ;   170,41 ;     
21.06.2010 07:01:00   ;   170,42 ;     
17.01.2011 07:01:00   ;   170,06 ;     
22.01.2012 07:01:00   ;   169,74 ;     
01.07.2013 07:10:00   ;   170,23 ;     
22.09.2014 07:10:00   ;   170,00 ;     
09.03.2015 07:01:00   ;   169,99 ;     
13.06.2016 07:01:00   ;   169,84 ;     
29.04.2017 07:01:00   ;   169,84 ;     
19.05.2018 07:01:00   ;   169,83 ;     
09.06.2019 07:01:00   ;   170,03 ;     
05.11.2020 12:10:00   ;   170,13 ;     
01.01.2021 00:00:05   ;   169,98 ;     
