Messstelle:                ;Deising, Br 58.4
HZB-Nummer:                ;324756
HD-Nummer:                 ;V58.4
DBMS-Nummer:               ;4002573
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Zwischen Traun und Alm [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.10.2012
 Geländehöhe:              ;436,63
 Messpunkthöhe:            ;437,23
 Sohllage:                 ;404,18
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;13 52 22                 ;48 00 36
  01.01.1991               ;13 52 13                 ;48 00 39
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.09.1991 07:01:00   ;   406,12 ;     
06.04.1992 07:01:00   ;   405,80 ;     
26.04.1993 07:01:00   ;   405,69 ;     
16.05.1994 07:01:00   ;   406,60 ;     
02.05.1995 07:01:00   ;   405,98 ;     
12.11.1996 07:01:00   ;   406,82 ;     
01.01.1997 00:00:05   ;   406,61 ;     
28.12.1998 07:01:00   ;   406,56 ;     
22.03.1999 07:01:00   ;   407,06 ;     
24.04.2000 07:01:00   ;   406,38 ;     
14.05.2001 07:01:00   ;   406,02 ;     
31.12.2002 23:59:55   ;   406,80 ;     
10.02.2003 07:01:00   ;   407,20 ;     
21.06.2004 07:01:00   ;   405,84 ;     
05.09.2005 07:01:00   ;   406,67 ;     
17.04.2006 07:01:00   ;   407,23 ;     
31.12.2007 07:01:00   ;   406,04 ;     
01.01.2008 00:00:05   ;   406,04 ;     
24.08.2009 07:01:00   ;   407,04 ;     
01.01.2010 00:00:05   ;   406,17 ;     
24.01.2011 07:01:00   ;   405,71 ;     
19.03.2012 07:01:00   ;   405,64 ;     
24.06.2013 13:16:00   ;   406,96 ;     
10.11.2014 13:16:00   ;   406,44 ;     
19.01.2015 13:16:00   ;   406,24 ;     
22.08.2016 13:16:00   ;   406,72 ;     
01.01.2017 00:00:05   ;   406,26 ;     
26.02.2018 07:01:00   ;   406,16 ;     
25.06.2019 12:02:00   ;   405,46 ;     
02.11.2020 07:01:00   ;   405,74 ;     
06.09.2021 07:01:00   ;   406,09 ;     
