Messstelle:                ;Graz  1, Br  3419
HZB-Nummer:                ;329540
HD-Nummer:                 ;uw3419
DBMS-Nummer:               ;6002607
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;16.11.2005
 Geländehöhe:              ;351,44
 Messpunkthöhe:            ;351,31
 Sohllage:                 ;340,46
 T-Messtiefe u.GOK:        ;10,13
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 26 27                 ;47 04 19
  01.11.1984               ;15 26 26                 ;47 04 18
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
17.06.1985 07:01:00   ;   343,37 ;     
23.06.1986 07:01:00   ;   343,48 ;     
08.06.1987 07:01:00   ;   343,52 ;     
19.09.1988 07:01:00   ;   343,33 ;     
04.09.1989 07:01:00   ;   343,59 ;     
09.07.1990 07:01:00   ;   343,43 ;     
19.10.1998 07:01:00   ;   343,49 ;     
06.09.1999 07:01:00   ;   343,72 ;     
15.05.2000 07:01:00   ;   343,38 ;     
21.05.2001 07:01:00   ;   343,31 ;     
19.08.2002 07:01:00   ;   343,52 ;     
01.01.2003 00:00:05   ;   343,24 ;     
26.07.2004 07:01:00   ;   343,69 ;     
05.09.2005 07:01:00   ;   343,75 ;     
21.06.2006 07:00:00   ;   343,58 ;     
18.09.2007 05:00:00   ;   343,23 ;     
27.08.2008 18:00:00   ;   343,18 ;     
17.09.2009 12:00:00   ;   344,16 ;     
27.06.2010 19:00:00   ;   343,67 ;     
27.06.2011 15:00:00   ;   343,14 ;     
03.08.2012 20:00:00   ;   343,61 ;     
19.05.2013 18:00:00   ;   343,87 ;     
22.09.2014 06:00:00   ;   343,67 ;     
21.03.2015 06:44:00   ;   343,32 ;     
21.08.2016 00:00:00   ;   343,53 ;     
26.09.2017 06:00:00   ;   343,37 ;     
28.06.2018 02:00:00   ;   343,82 ;     
24.11.2019 16:00:00   ;   343,37 ;     
03.10.2020 20:00:00   ;   343,59 ;     
11.06.2021 22:00:00   ;   343,33 ;     
