Messstelle:                ;Treibach, Bl 211
HZB-Nummer:                ;338970
HD-Nummer:                 ;
DBMS-Nummer:               ;2002150
PorenGW-Gebiet:            ;437 Krappfeld-Hauptstockwerk
Grundwasserkörper:         ;Krappfeld [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;02.01.1988
 Geländehöhe:              ;605,60
 Messpunkthöhe:            ;606,25
 Sohllage:                 ;557,15
 T-Messtiefe u.GOK:        ;48,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  07.01.1988               ;14 27 52                 ;46 51 29
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.01.1990 00:00:00   ;   565,76 ;     
31.12.1993 23:59:55   ;   567,01 ;     
01.04.1994 07:01:00   ;   567,38 ;     
01.01.1995 00:00:05   ;   566,91 ;     
31.12.1996 23:59:55   ;   566,55 ;     
03.01.1997 07:30:00   ;   566,56 ;     
31.12.1998 23:59:55   ;   565,68 ;     
10.12.1999 07:30:00   ;   566,51 ;     
31.12.2000 23:59:55   ;   566,52 ;     
18.05.2001 07:30:00   ;   566,96 ;     
01.01.2002 00:00:05   ;   566,24 ;     
01.01.2003 00:00:05   ;   566,01 ;     
26.11.2004 07:30:00   ;   566,36 ;     
23.12.2005 07:30:00   ;   567,80 ;     
01.01.2006 00:00:05   ;   567,79 ;     
01.01.2007 00:00:05   ;   566,95 ;     
01.01.2008 00:00:05   ;   565,90 ;     
31.12.2009 23:59:55   ;   567,81 ;     
01.01.2010 00:00:05   ;   567,81 ;     
01.01.2011 00:00:05   ;   566,50 ;     
31.12.2012 23:59:55   ;   566,30 ;     
16.08.2013 07:30:00   ;   568,15 ;     
31.12.2014 23:59:55   ;   569,04 ;     
09.01.2015 07:30:00   ;   569,05 ;     
01.01.2016 07:30:00   ;   567,03 ;     
01.01.2017 00:00:05   ;   566,05 ;     
05.10.2018 07:30:00   ;   566,69 ;     
01.01.2019 00:00:05   ;   566,40 ;     
31.12.2020 23:59:55   ;   566,53 ;     
27.08.2021 00:00:00   ;   566,70 ;     
01.01.2022 00:00:05   ;   566,08 ;     
