Messstelle:                ;Leutzmannsdorf, Blt 433
HZB-Nummer:                ;337121
HD-Nummer:                 ;
DBMS-Nummer:               ;3002902
PorenGW-Gebiet:            ;185 Ybbstal
Grundwasserkörper:         ;Ybbstal / Ybbser Scheibe [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.07.1992
 Geländehöhe:              ;256,31
 Messpunkthöhe:            ;257,36
 Sohllage:                 ;245,51
 T-Messtiefe u.GOK:        ;9,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 57 02                 ;48 06 32
  01.07.1992               ;14 57 03                 ;48 06 32
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.05.1996 07:01:00   ;   251,16 ;     
31.03.1997 07:01:00   ;   250,54 ;     
21.12.1998 07:01:00   ;   250,54 ;     
01.03.1999 07:01:00   ;   250,91 ;     
03.04.2000 07:01:00   ;   250,65 ;     
31.12.2001 07:01:00   ;   250,55 ;     
19.08.2002 07:01:00   ;   251,41 ;     
01.02.2003 07:01:00   ;   250,99 ;     
28.03.2004 00:00:00   ;   250,71 ;     
16.07.2005 00:00:00   ;   251,36 ;     
04.04.2006 00:00:00   ;   251,23 ;     
14.09.2007 00:00:00   ;   250,92 ;     
28.07.2008 00:00:00   ;   250,56 ;     
01.07.2009 00:00:00   ;   251,61 ;     
07.06.2010 00:00:00   ;   250,77 ;     
19.01.2011 00:00:00   ;   250,56 ;     
26.01.2012 07:00:00   ;   250,58 ;     
06.06.2013 05:00:00   ;   251,56 ;     
01.06.2014 15:00:00   ;   251,05 ;     
15.01.2015 21:00:00   ;   250,50 ;     
01.08.2016 01:00:00   ;   250,54 ;     
24.03.2017 00:00:00   ;   250,64 ;     
27.01.2018 02:00:00   ;   250,69 ;     
18.01.2019 00:00:00   ;   250,53 ;     
25.06.2020 12:00:00   ;   250,67 ;     
21.07.2021 19:00:00   ;   250,66 ;     
