Messstelle:                ;Alkoven, Br 2152.002
HZB-Nummer:                ;309328
HD-Nummer:                 ;2152.002
DBMS-Nummer:               ;4002275
Fremdnummer:               ;O178
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.09.2011
 Geländehöhe:              ;261,05
 Messpunkthöhe:            ;262,05
 Sohllage:                 ;254,85
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  05.09.2011               ;14 04 58                 ;48 18 17
  01.01.2011               ;14 04 47                 ;48 18 09
  01.01.2003               ;14 04 51                 ;48 18 10
  02.10.1967               ;14 04 51                 ;48 18 10
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2015 HG14 fehlende Monatsmittel zufolge Datensammlerausfall
  2015 HG13 fehlende Monatsmittel zufolge Beobachterausfall
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
17.01.1968 07:01:00   ;   258,41 ;     
03.02.1969 07:01:00   ;   257,96 ;     
12.08.1970 07:01:00   ;   260,85 ;     
21.06.1971 07:01:00   ;   257,98 ;     
20.11.1972 07:01:00   ;   258,08 ;     
10.12.1973 07:01:00   ;   258,09 ;     
09.12.1974 07:01:00   ;   258,91 ;     
07.07.1975 07:01:00   ;   258,55 ;     
12.01.1976 07:01:00   ;   258,31 ;     
14.02.1977 07:01:00   ;   258,32 ;     
06.03.1978 07:01:00   ;   258,00 ;     
09.04.1979 07:01:00   ;   258,39 ;     
28.04.1980 07:01:00   ;   258,32 ;     
09.02.1981 07:01:00   ;   258,52 ;     
01.02.1982 07:01:00   ;   259,45 ;     
18.01.1983 07:01:00   ;   258,12 ;     
17.09.1984 07:01:00   ;   258,00 ;     
04.02.1985 07:01:00   ;   258,37 ;     
20.01.1986 07:01:00   ;   258,87 ;     
22.12.1987 07:01:00   ;   258,28 ;     
28.03.1988 07:01:00   ;   258,73 ;     
09.01.1989 07:01:00   ;   258,16 ;     
19.02.1990 07:01:00   ;   258,07 ;     
05.08.1991 07:01:00   ;   258,46 ;     
30.11.1992 07:01:00   ;   258,07 ;     
20.12.1993 07:01:00   ;   258,03 ;     
18.04.1994 07:01:00   ;   258,39 ;     
03.04.1995 07:01:00   ;   258,13 ;     
27.05.1996 07:01:00   ;   258,23 ;     
21.07.1997 07:01:00   ;   258,31 ;     
02.11.1998 07:01:00   ;   258,18 ;     
22.02.1999 07:01:00   ;   258,61 ;     
01.04.2000 07:01:00   ;   258,55 ;     
23.03.2001 07:01:00   ;   258,12 ;     
13.08.2002 07:01:00   ;   260,85 ;     
03.01.2003 07:01:00   ;   258,63 ;     
16.01.2004 07:01:00   ;   258,10 ;     
18.02.2005 07:01:00   ;   258,15 ;     
10.03.2006 07:01:00   ;   258,19 ;     
01.03.2007 07:01:00   ;   257,99 ;     
04.04.2008 07:01:00   ;   257,91 ;     
26.06.2009 07:01:00   ;   258,44 ;     
18.06.2010 07:01:00   ;   258,11 ;     
14.01.2011 07:01:00   ;   258,03 ;     
28.01.2012 07:01:00   ;   258,16 ;     
04.06.2013 03:00:00   ;   261,05 ;     
25.10.2014 07:01:00   ;   257,76 ;     
06.06.2015 07:01:00   ;   257,86 ;     
12.08.2016 07:01:00   ;   258,84 ;     
20.05.2017 07:01:00   ;   257,92 ;     
03.02.2018 07:01:00   ;   258,13 ;     
12.01.2019 07:01:00   ;   257,99 ;     
08.02.2020 07:01:00   ;   258,00 ;     
13.08.2021 07:01:00   ;   258,27 ;     
