Messstelle:                ;Grafenschachen, Bl 1
HZB-Nummer:                ;326504
HD-Nummer:                 ;
DBMS-Nummer:               ;1002209
PorenGW-Gebiet:            ;329 Stögersbachtal
Grundwasserkörper:         ;Gruppe Hügelland Raab Ost [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1992
 Geländehöhe:              ;402,06
 Messpunkthöhe:            ;402,66
 Sohllage:                 ;379,61
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1988               ;16 03 48                 ;47 22 25
  31.12.1987               ;16 03 44                 ;47 22 24
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
10.09.1988 07:01:00   ;   401,97 ;     
01.01.1989 00:00:05   ;   401,96 ;     
27.01.1990 07:01:00   ;   401,96 ;     
19.10.1991 07:01:00   ;   401,96 ;     
11.01.1992 07:01:00   ;   402,06 ;     
01.01.1993 00:00:05   ;   402,06 ;     
01.01.1994 00:00:05   ;   402,06 ;     
01.01.1995 00:00:05   ;   402,06 ;     
01.01.1996 00:00:05   ;   402,06 ;     
01.01.1997 00:00:05   ;   402,06 ;     
01.01.1998 00:00:05   ;   402,06 ;     
17.04.1999 11:00:00   ;   402,06 ;     
05.02.2000 11:00:00   ;   402,06 ;     
01.01.2001 00:00:05   ;   402,06 ;     
07.12.2002 11:00:00   ;   402,06 ;     
25.01.2003 11:00:00   ;   401,96 ;     
27.03.2004 11:00:00   ;   402,06 ;     
19.03.2005 11:00:00   ;   402,06 ;     
03.06.2006 11:00:00   ;   401,95 ;     
27.01.2007 11:00:00   ;   401,72 ;     
28.06.2008 11:00:00   ;   401,70 ;     
07.03.2009 11:00:00   ;   401,70 ;     
19.09.2010 09:50:00   ;   401,78 ;     
19.03.2011 14:40:00   ;   401,73 ;     
28.10.2012 10:00:00   ;   401,36 ;     
10.11.2013 10:10:00   ;   401,82 ;     
20.02.2014 10:15:00   ;   401,66 ;     
11.01.2015 10:30:00   ;   401,41 ;     
29.05.2016 09:30:00   ;   401,56 ;     
13.08.2017 09:50:00   ;   401,46 ;     
09.06.2018 09:15:00   ;   401,76 ;     
04.02.2019 08:50:00   ;   401,56 ;     
31.12.2020 23:59:55   ;   401,54 ;     
04.01.2021 09:45:00   ;   401,64 ;     
