Messstelle:                ;Roith, Br 49.8
HZB-Nummer:                ;324988
HD-Nummer:                 ;49.8
DBMS-Nummer:               ;4002602
PorenGW-Gebiet:            ;082 Trattnachgebiet
Grundwasserkörper:         ;Gruppe Schlierhügelland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;25.09.2012
 Geländehöhe:              ;369,79
 Messpunkthöhe:            ;370,17
 Sohllage:                 ;361,16
 T-Messtiefe u.GOK:        ;8,37
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 44 45                 ;48 14 25
  01.01.2003               ;13 44 46                 ;48 14 24
  01.01.1996               ;13 44 46                 ;48 14 24
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.05.1996 07:01:00   ;   366,58 ;     
21.07.1997 07:01:00   ;   367,29 ;     
12.01.1998 07:01:00   ;   366,34 ;     
22.02.1999 07:01:00   ;   366,84 ;     
03.04.2000 07:01:00   ;   366,94 ;     
02.04.2001 07:01:00   ;   366,59 ;     
11.11.2002 07:01:00   ;   367,24 ;     
01.01.2003 00:00:05   ;   366,69 ;     
16.02.2004 07:01:00   ;   366,37 ;     
21.02.2005 07:01:00   ;   366,59 ;     
27.03.2006 07:01:00   ;   367,39 ;     
05.03.2007 07:01:00   ;   366,39 ;     
31.03.2008 07:01:00   ;   366,24 ;     
09.03.2009 07:01:00   ;   366,94 ;     
22.03.2010 07:01:00   ;   366,19 ;     
07.02.2011 07:01:00   ;   366,19 ;     
23.01.2012 07:01:00   ;   366,69 ;     
05.02.2013 16:00:00   ;   367,29 ;     
02.11.2014 12:00:00   ;   366,23 ;     
29.05.2015 20:00:00   ;   366,55 ;     
16.06.2016 19:00:00   ;   366,63 ;     
24.03.2017 01:00:00   ;   366,57 ;     
02.01.2018 22:00:00   ;   366,31 ;     
23.01.2019 14:00:00   ;   366,58 ;     
06.03.2020 23:00:00   ;   366,14 ;     
08.02.2021 07:00:00   ;   366,54 ;     
