Messstelle:                ;Lorch, Br 14.10
HZB-Nummer:                ;377093
HD-Nummer:                 ;2114.010
DBMS-Nummer:               ;4002781
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;247,71
 Messpunkthöhe:            ;247,71
 Sohllage:                 ;239,81
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 29 00                 ;48 13 27
  01.01.2003               ;14 29 05                 ;48 13 29
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.07.1993 07:01:00   ;   241,54 ;     
22.04.1994 07:01:00   ;   241,62 ;     
10.06.1995 07:01:00   ;   241,60 ;     
01.06.1996 07:01:00   ;   241,50 ;     
26.07.1997 07:01:00   ;   241,81 ;     
14.11.1998 07:01:00   ;   241,41 ;     
28.05.1999 07:01:00   ;   242,10 ;     
29.04.2000 07:01:00   ;   241,49 ;     
31.03.2001 07:01:00   ;   241,58 ;     
17.08.2002 07:01:00   ;   243,97 ;     
11.01.2003 07:01:00   ;   241,66 ;     
26.06.2004 07:01:00   ;   241,10 ;     
16.07.2005 07:01:00   ;   241,76 ;     
31.03.2006 07:01:00   ;   242,10 ;     
14.09.2007 07:01:00   ;   241,72 ;     
01.08.2008 07:01:00   ;   241,24 ;     
03.07.2009 07:01:00   ;   242,25 ;     
11.06.2010 07:01:00   ;   241,64 ;     
21.01.2011 07:01:00   ;   241,63 ;     
15.06.2012 07:01:00   ;   241,37 ;     
07.06.2013 07:01:00   ;   244,24 ;     
29.05.2014 07:01:00   ;   241,15 ;     
04.06.2015 07:01:00   ;   241,24 ;     
15.07.2016 07:01:00   ;   241,56 ;     
11.05.2017 07:01:00   ;   241,17 ;     
26.01.2018 07:01:00   ;   241,36 ;     
05.06.2019 07:01:00   ;   241,40 ;     
26.08.2020 07:01:00   ;   241,31 ;     
20.07.2021 12:00:00   ;   241,29 ;     
