Messstelle:                ;Moosbrunn-M I, Bl 44
HZB-Nummer:                ;317404
HD-Nummer:                 ;
DBMS-Nummer:               ;11002061
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1990
 Geländehöhe:              ;186,29
 Messpunkthöhe:            ;186,97
 Sohllage:                 ;180,17
 T-Messtiefe u.GOK:        ;1,68
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  16.04.1962               ;16 27 27                 ;47 59 49
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.03.1965 07:01:00   ;   186,24 ;     
23.02.1970 07:01:00   ;   185,93 ;     
29.03.1971 07:01:00   ;   185,62 ;     
03.08.1972 07:01:00   ;   186,02 ;     
26.04.1973 07:01:00   ;   185,63 ;     
21.01.1974 07:01:00   ;   185,80 ;     
03.07.1975 07:01:00   ;   185,97 ;     
12.01.1976 07:01:00   ;   185,75 ;     
14.02.1977 07:01:00   ;   185,88 ;     
03.04.1978 07:01:00   ;   185,59 ;     
09.04.1979 07:01:00   ;   185,69 ;     
05.05.1980 07:01:00   ;   185,73 ;     
05.01.1981 07:01:00   ;   185,62 ;     
01.02.1982 07:01:00   ;   185,87 ;     
06.01.1983 07:01:00   ;   185,81 ;     
04.10.1984 07:01:00   ;   185,58 ;     
19.12.1985 07:01:00   ;   185,87 ;     
13.03.1986 07:01:00   ;   185,96 ;     
23.02.1987 07:01:00   ;   186,00 ;     
28.03.1988 07:01:00   ;   185,74 ;     
07.09.1989 07:01:00   ;   185,67 ;     
26.04.1990 07:01:00   ;   185,66 ;     
20.05.1991 07:01:00   ;   185,96 ;     
30.03.1992 07:01:00   ;   185,81 ;     
31.12.1993 23:59:55   ;   185,71 ;     
06.01.1994 07:01:00   ;   185,83 ;     
21.12.1995 07:01:00   ;   185,79 ;     
13.05.1996 07:01:00   ;   186,15 ;     
10.07.1997 07:01:00   ;   186,00 ;     
19.03.1998 07:01:00   ;   185,73 ;     
08.03.1999 07:01:00   ;   185,76 ;     
03.04.2000 07:01:00   ;   185,84 ;     
06.12.2001 07:01:00   ;   185,62 ;     
23.12.2002 07:01:00   ;   185,98 ;     
01.01.2003 00:00:05   ;   185,90 ;     
25.03.2004 07:01:00   ;   185,87 ;     
21.03.2005 07:01:00   ;   185,73 ;     
01.05.2006 07:01:00   ;   185,78 ;     
29.10.2007 07:01:00   ;   185,89 ;     
24.07.2008 07:01:00   ;   185,93 ;     
25.06.2009 07:01:00   ;   186,06 ;     
27.09.2010 07:01:00   ;   185,80 ;     
17.01.2011 07:01:00   ;   185,69 ;     
24.12.2012 07:01:00   ;   185,64 ;     
31.01.2013 07:01:00   ;   185,85 ;     
15.09.2014 07:01:00   ;   186,04 ;     
12.01.2015 07:01:00   ;   185,72 ;     
14.07.2016 07:01:00   ;   185,61 ;     
09.02.2017 07:01:00   ;   185,64 ;     
24.12.2018 07:01:00   ;   185,83 ;     
16.05.2019 07:01:00   ;   185,72 ;     
19.10.2020 07:01:00   ;   185,73 ;     
01.02.2021 07:01:00   ;   185,68 ;     
