Messstelle:                ;Villach, Bl 609
HZB-Nummer:                ;338491
HD-Nummer:                 ;
DBMS-Nummer:               ;2002126
PorenGW-Gebiet:            ;415 Unteres Drautal
Grundwasserkörper:         ;Drautal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.09.2021
 Geländehöhe:              ;491,28
 Messpunkthöhe:            ;492,10
 Sohllage:                 ;483,10
 T-Messtiefe u.GOK:        ;7,18
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  22.03.1973               ;13 51 48                 ;46 36 45
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
17.06.1991 07:01:00   ;   486,35 ;     
18.05.1992 07:01:00   ;   486,17 ;     
25.10.1993 07:01:00   ;   486,68 ;     
19.09.1994 07:01:00   ;   485,81 ;     
03.07.1995 07:01:00   ;   485,86 ;     
18.11.1996 07:01:00   ;   485,98 ;     
30.06.1997 07:30:00   ;   485,89 ;     
12.10.1998 07:30:00   ;   486,30 ;     
30.08.1999 07:30:00   ;   485,86 ;     
22.11.2000 07:30:00   ;   486,41 ;     
28.05.2001 07:30:00   ;   485,92 ;     
02.12.2002 07:30:00   ;   486,22 ;     
03.11.2003 07:30:00   ;   485,85 ;     
14.06.2004 07:30:00   ;   486,11 ;     
10.10.2005 07:30:00   ;   486,07 ;     
22.05.2006 07:30:00   ;   485,85 ;     
01.10.2007 07:30:00   ;   485,54 ;     
03.11.2008 07:30:00   ;   485,89 ;     
18.05.2009 07:30:00   ;   485,97 ;     
10.05.2010 07:30:00   ;   485,85 ;     
20.06.2011 07:30:00   ;   486,14 ;     
12.11.2012 07:30:00   ;   486,32 ;     
13.05.2013 07:30:00   ;   486,05 ;     
15.09.2014 07:30:00   ;   485,95 ;     
03.08.2015 07:30:00   ;   485,82 ;     
27.06.2016 07:30:00   ;   485,99 ;     
18.09.2017 07:30:00   ;   485,99 ;     
07.05.2018 07:30:00   ;   486,23 ;     
18.11.2019 16:13:00   ;   486,25 ;     
31.08.2020 16:17:00   ;   486,09 ;     
14.06.2021 17:32:00   ;   486,46 ;     
