Messstelle:                ;Raffelstetten, Bl 20.30
HZB-Nummer:                ;377457
HD-Nummer:                 ;2120.030
DBMS-Nummer:               ;4002800
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;245,31
 Messpunkthöhe:            ;245,96
 Sohllage:                 ;239,96
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 25 26                 ;48 14 08
  01.01.2003               ;14 25 26                 ;48 14 14
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
23.07.1993 07:01:00   ;   243,93 ;     
15.04.1994 07:01:00   ;   244,30 ;     
09.09.1995 07:01:00   ;   244,03 ;     
18.05.1996 07:01:00   ;   244,31 ;     
26.07.1997 07:01:00   ;   244,20 ;     
14.11.1998 07:01:00   ;   243,98 ;     
29.05.1999 07:01:00   ;   244,21 ;     
18.03.2000 07:01:00   ;   244,05 ;     
30.03.2001 07:01:00   ;   244,00 ;     
22.03.2002 07:01:00   ;   245,31 ;     
03.01.2003 07:01:00   ;   244,36 ;     
27.03.2004 07:01:00   ;   244,00 ;     
26.08.2005 07:01:00   ;   244,38 ;     
29.03.2006 07:01:00   ;   244,56 ;     
12.09.2007 07:01:00   ;   244,23 ;     
07.05.2008 07:01:00   ;   243,92 ;     
01.07.2009 07:01:00   ;   244,57 ;     
07.06.2010 07:01:00   ;   244,55 ;     
19.01.2011 07:01:00   ;   244,46 ;     
25.01.2012 07:01:00   ;   244,07 ;     
04.06.2013 03:00:00   ;   245,31 ;     
01.01.2014 00:00:05   ;   243,86 ;     
27.05.2015 07:01:00   ;   243,82 ;     
28.07.2016 07:01:00   ;   244,10 ;     
17.05.2017 07:01:00   ;   244,00 ;     
24.01.2018 07:01:00   ;   244,11 ;     
03.06.2019 07:01:00   ;   243,82 ;     
09.11.2020 07:01:00   ;   243,94 ;     
02.08.2021 07:01:00   ;   244,27 ;     
