Messstelle:                ;Frankenau, Br 17
HZB-Nummer:                ;335828
HD-Nummer:                 ;
DBMS-Nummer:               ;1002286
PorenGW-Gebiet:            ;326 Rabnitztal
Grundwasserkörper:         ;Rabnitztal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.02.1994
 Geländehöhe:              ;227,57
 Messpunkthöhe:            ;228,32
 Sohllage:                 ;222,92
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.02.1994               ;16 35 16                 ;47 26 40
  31.01.1994               ;16 35 12                 ;47 26 38
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.02.1994 07:01:00   ;   225,58 ;     
12.03.1995 07:01:00   ;   226,04 ;     
29.09.1996 07:01:00   ;   226,77 ;     
09.02.1997 10:20:00   ;   226,00 ;     
25.10.1998 10:20:00   ;   226,36 ;     
01.01.1999 00:00:05   ;   226,33 ;     
02.03.2000 10:00:00   ;   226,11 ;     
20.04.2001 09:30:00   ;   225,52 ;     
22.02.2002 09:30:00   ;   224,48 ;     
06.03.2003 09:30:00   ;   224,58 ;     
29.06.2004 09:30:00   ;   225,77 ;     
16.12.2005 09:30:00   ;   225,13 ;     
09.01.2006 09:30:00   ;   225,89 ;     
21.12.2007 09:30:00   ;   225,48 ;     
08.08.2008 09:30:00   ;   225,72 ;     
13.03.2009 09:30:00   ;   226,06 ;     
10.12.2010 08:20:00   ;   226,84 ;     
01.01.2011 00:00:05   ;   226,27 ;     
31.12.2012 23:59:55   ;   224,96 ;     
13.04.2013 08:50:00   ;   226,81 ;     
12.12.2014 10:30:00   ;   226,84 ;     
28.02.2015 08:35:00   ;   226,80 ;     
06.03.2016 14:55:00   ;   226,00 ;     
26.02.2017 10:05:00   ;   225,41 ;     
31.03.2018 09:45:00   ;   225,54 ;     
06.01.2019 08:55:00   ;   224,67 ;     
07.02.2020 09:00:00   ;   224,59 ;     
21.02.2021 09:45:00   ;   225,06 ;     
