Messstelle:                ;Weitwörth, Bl 3
HZB-Nummer:                ;320986
HD-Nummer:                 ;
DBMS-Nummer:               ;5002067
PorenGW-Gebiet:            ;040 Unteres Salzachtal
Grundwasserkörper:         ;Unteres Salzachtal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;16.09.2019
 Geländehöhe:              ;397,51
 Messpunkthöhe:            ;398,11
 Sohllage:                 ;390,11
 T-Messtiefe u.GOK:        ;6,90
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  10.03.2008               ;12 57 51                 ;47 54 43
  01.08.1994               ;12 57 56                 ;47 54 39
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.06.1995 07:01:00   ;   395,66 ;     
28.10.1996 07:01:00   ;   395,48 ;     
21.07.1997 11:14:00   ;   396,50 ;     
09.11.1998 08:30:00   ;   395,60 ;     
24.05.1999 07:00:00   ;   395,85 ;     
07.08.2000 10:04:00   ;   395,60 ;     
10.09.2001 13:20:00   ;   395,35 ;     
12.08.2002 09:20:00   ;   397,00 ;     
03.01.2003 07:00:00   ;   395,07 ;     
07.06.2004 13:40:00   ;   396,00 ;     
15.08.2005 07:10:00   ;   395,83 ;     
07.06.2006 10:00:00   ;   395,55 ;     
10.09.2007 10:58:00   ;   395,52 ;     
28.04.2008 07:20:00   ;   395,75 ;     
29.06.2009 07:00:00   ;   397,56 ;     
07.06.2010 10:20:00   ;   396,75 ;     
15.08.2011 09:10:00   ;   395,82 ;     
18.06.2012 08:00:00   ;   396,06 ;     
10.06.2013 12:00:00   ;   396,56 ;     
27.10.2014 07:30:00   ;   396,46 ;     
25.05.2015 16:00:00   ;   395,96 ;     
20.06.2016 10:00:00   ;   396,33 ;     
08.05.2017 10:00:00   ;   395,81 ;     
02.07.2018 13:00:00   ;   395,76 ;     
03.06.2019 09:00:00   ;   396,29 ;     
04.08.2020 16:00:00   ;   397,68 ;     
19.07.2021 02:00:00   ;   396,36 ;     
