Messstelle:                ;Kroatisch Geresdorf, Br 5
HZB-Nummer:                ;335703
HD-Nummer:                 ;
DBMS-Nummer:               ;1002278
PorenGW-Gebiet:            ;326 Rabnitztal
Grundwasserkörper:         ;Gruppe Hügelland Rabnitz [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.02.1994
 Geländehöhe:              ;243,21
 Messpunkthöhe:            ;243,71
 Sohllage:                 ;237,35
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.02.1994               ;16 36 59                 ;47 29 24
  31.01.1994               ;16 36 55                 ;47 29 22
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
17.04.1994 07:01:00   ;   240,63 ;     
18.06.1995 07:01:00   ;   240,73 ;     
16.06.1996 07:01:00   ;   240,81 ;     
30.03.1997 10:00:00   ;   240,49 ;     
06.09.1998 10:00:00   ;   240,64 ;     
04.07.1999 10:00:00   ;   240,67 ;     
07.01.2000 10:00:00   ;   240,53 ;     
13.04.2001 08:00:00   ;   240,12 ;     
01.01.2002 00:00:05   ;   238,31 ;     
21.03.2003 08:00:00   ;   238,34 ;     
29.06.2004 08:00:00   ;   240,12 ;     
08.04.2005 08:00:00   ;   240,11 ;     
10.03.2006 08:00:00   ;   240,61 ;     
14.12.2007 08:00:00   ;   240,61 ;     
01.08.2008 08:00:00   ;   240,67 ;     
06.03.2009 08:00:00   ;   240,68 ;     
10.12.2010 08:05:00   ;   240,74 ;     
01.01.2011 00:00:05   ;   240,54 ;     
02.08.2012 07:35:00   ;   239,23 ;     
30.03.2013 07:30:00   ;   240,83 ;     
18.05.2014 15:15:00   ;   240,80 ;     
02.01.2015 08:10:00   ;   240,64 ;     
13.05.2016 09:35:00   ;   240,65 ;     
05.03.2017 07:40:00   ;   240,24 ;     
31.03.2018 09:25:00   ;   239,80 ;     
01.01.2019 00:00:05   ;   238,85 ;     
01.01.2020 00:00:05   ;   238,29 ;     
05.03.2021 09:40:00   ;   238,60 ;     
