Messstelle:                ;Kleinmünchen, Bl 27.46
HZB-Nummer:                ;377705
HD-Nummer:                 ;2127.046
DBMS-Nummer:               ;4002899
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.01.1993
 Geländehöhe:              ;258,68
 Messpunkthöhe:            ;259,58
 Sohllage:                 ;249,08
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 18 36                 ;48 16 05
  01.01.2003               ;14 18 40                 ;48 16 07
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.04.1993 07:01:00   ;   252,99 ;     
01.06.1994 07:01:00   ;   253,28 ;     
18.05.1995 07:01:00   ;   253,44 ;     
24.05.1996 07:01:00   ;   253,78 ;     
03.01.1997 07:01:00   ;   253,75 ;     
06.04.1998 07:01:00   ;   253,82 ;     
12.05.1999 07:01:00   ;   254,03 ;     
07.04.2000 07:01:00   ;   253,97 ;     
04.10.2001 07:01:00   ;   253,77 ;     
30.08.2002 07:01:00   ;   254,38 ;     
10.01.2003 07:01:00   ;   254,55 ;     
29.01.2004 07:01:00   ;   253,58 ;     
02.09.2005 07:01:00   ;   253,04 ;     
25.08.2006 07:01:00   ;   253,47 ;     
31.12.2007 23:59:55   ;   253,31 ;     
03.01.2008 07:01:00   ;   253,31 ;     
04.06.2009 07:01:00   ;   253,43 ;     
02.09.2010 07:01:00   ;   253,14 ;     
27.10.2011 07:01:00   ;   252,82 ;     
02.02.2012 07:01:00   ;   253,11 ;     
14.06.2013 07:01:00   ;   253,29 ;     
03.10.2014 07:01:00   ;   252,78 ;     
06.02.2015 07:01:00   ;   252,70 ;     
08.06.2016 07:01:00   ;   252,96 ;     
17.08.2017 07:01:00   ;   253,18 ;     
03.02.2018 07:01:00   ;   253,14 ;     
27.12.2019 07:01:00   ;   252,19 ;     
07.08.2020 07:01:00   ;   252,24 ;     
05.11.2021 07:01:00   ;   252,56 ;     
