Messstelle:                ;Ebental, Blt 223
HZB-Nummer:                ;338715
HD-Nummer:                 ;
DBMS-Nummer:               ;2002137
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;23.05.2019
 Geländehöhe:              ;420,79
 Messpunkthöhe:            ;421,65
 Sohllage:                 ;409,45
 T-Messtiefe u.GOK:        ;7,74
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  25.11.1991               ;14 23 57                 ;46 36 38
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
21.12.1992 07:01:00   ;   414,54 ;     
01.01.1993 00:00:05   ;   414,53 ;     
25.04.1994 07:01:00   ;   414,58 ;     
04.04.1995 07:01:00   ;   414,69 ;     
09.12.1996 07:01:00   ;   414,79 ;     
01.01.1997 00:00:05   ;   414,69 ;     
23.11.1998 07:30:00   ;   414,49 ;     
15.11.1999 07:30:00   ;   414,50 ;     
04.12.2000 07:30:00   ;   414,78 ;     
15.01.2001 07:30:00   ;   414,83 ;     
16.12.2002 07:30:00   ;   414,46 ;     
01.01.2003 00:00:05   ;   414,45 ;     
19.07.2004 07:30:00   ;   414,65 ;     
24.10.2005 07:30:00   ;   414,65 ;     
17.04.2006 07:30:00   ;   414,85 ;     
16.04.2007 07:30:00   ;   414,25 ;     
31.12.2008 23:59:55   ;   414,22 ;     
31.12.2009 23:59:55   ;   414,50 ;     
31.12.2010 23:59:55   ;   414,51 ;     
03.01.2011 07:30:00   ;   414,52 ;     
19.11.2012 07:30:00   ;   414,82 ;     
20.04.2013 10:00:00   ;   414,98 ;     
04.03.2014 03:00:00   ;   415,44 ;     
01.01.2015 03:00:00   ;   414,88 ;     
26.03.2016 18:00:00   ;   414,69 ;     
30.12.2017 10:00:00   ;   414,71 ;     
20.04.2018 19:00:00   ;   414,71 ;     
26.12.2019 13:00:00   ;   414,42 ;     
25.10.2020 19:00:00   ;   414,65 ;     
10.02.2021 10:00:00   ;   414,61 ;     
