Messstelle:                ;Erla, Bl 2104.004
HZB-Nummer:                ;302307
HD-Nummer:                 ;
DBMS-Nummer:               ;3002188
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;25.04.2013
 Geländehöhe:              ;237,86
 Messpunkthöhe:            ;239,16
 Sohllage:                 ;231,06
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 35 58                 ;48 12 08
  01.01.2009               ;14 35 58                 ;48 12 08
  24.10.1963               ;14 35 59                 ;48 12 08
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1969 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  1968 Akorr. 2001: Vollstau des KW Wallsee-Mitterkirchen 27. Mai 1968
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.07.1968 07:01:00   ;   237,15 ;     
07.06.1969 07:01:00   ;   237,26 ;     
15.08.1970 07:01:00   ;   237,31 ;     
12.06.1971 07:01:00   ;   237,04 ;     
15.07.1972 07:01:00   ;   237,11 ;     
04.08.1973 07:01:00   ;   237,13 ;     
14.12.1974 07:01:00   ;   237,05 ;     
03.07.1975 07:01:00   ;   237,61 ;     
24.01.1976 07:01:00   ;   236,92 ;     
06.08.1977 07:01:00   ;   236,94 ;     
15.04.1978 07:01:00   ;   236,81 ;     
23.06.1979 07:01:00   ;   237,25 ;     
26.04.1980 07:01:00   ;   236,91 ;     
21.07.1981 07:01:00   ;   237,61 ;     
09.01.1982 07:01:00   ;   236,90 ;     
05.02.1983 07:01:00   ;   236,83 ;     
11.02.1984 07:01:00   ;   236,82 ;     
08.08.1985 07:01:00   ;   237,61 ;     
25.01.1986 07:01:00   ;   236,93 ;     
07.03.1987 07:01:00   ;   236,91 ;     
26.03.1988 07:01:00   ;   237,03 ;     
06.05.1989 07:01:00   ;   236,87 ;     
28.04.1990 07:01:00   ;   236,92 ;     
03.08.1991 07:01:00   ;   237,61 ;     
24.11.1992 07:01:00   ;   237,61 ;     
25.12.1993 07:01:00   ;   237,00 ;     
16.04.1994 07:01:00   ;   237,31 ;     
25.03.1995 07:01:00   ;   237,00 ;     
26.10.1996 07:01:00   ;   237,32 ;     
26.07.1997 07:01:00   ;   237,61 ;     
14.11.1998 07:01:00   ;   236,99 ;     
27.02.1999 07:01:00   ;   237,08 ;     
11.02.2000 07:01:00   ;   236,96 ;     
13.04.2001 07:01:00   ;   237,11 ;     
23.03.2002 07:01:00   ;   237,61 ;     
03.01.2003 07:01:00   ;   237,39 ;     
26.03.2004 07:01:00   ;   237,34 ;     
26.08.2005 07:01:00   ;   237,61 ;     
31.03.2006 07:01:00   ;   237,61 ;     
14.09.2007 07:01:00   ;   237,38 ;     
25.04.2008 07:01:00   ;   237,02 ;     
03.07.2009 07:01:00   ;   237,23 ;     
04.06.2010 07:01:00   ;   237,61 ;     
20.01.2011 07:01:00   ;   237,24 ;     
14.06.2012 07:01:00   ;   236,91 ;     
04.06.2013 07:01:00   ;   237,86 ;     
31.05.2014 07:01:00   ;   237,00 ;     
27.11.2015 07:01:00   ;   237,02 ;     
05.02.2016 07:01:00   ;   237,05 ;     
12.05.2017 07:01:00   ;   236,76 ;     
12.01.2018 07:01:00   ;   236,78 ;     
11.01.2019 07:01:00   ;   236,72 ;     
07.08.2020 07:01:00   ;   236,76 ;     
29.01.2021 07:01:00   ;   236,65 ;     
