Messstelle:                ;Mitterndorf a.d.F., Bl 28
HZB-Nummer:                ;300822
HD-Nummer:                 ;
DBMS-Nummer:               ;11002022
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.02.2010
 Geländehöhe:              ;185,60
 Messpunkthöhe:            ;186,75
 Sohllage:                 ;180,76
 T-Messtiefe u.GOK:        ;2,90
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  31.10.1961               ;16 28 29                 ;47 59 35
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
18.02.1962 07:01:00   ;   184,22 ;     
24.03.1963 07:01:00   ;   184,32 ;     
25.10.1964 07:01:00   ;   184,37 ;     
06.06.1965 07:01:00   ;   185,17 ;     
22.08.1966 07:01:00   ;   184,41 ;     
16.01.1967 07:01:00   ;   184,45 ;     
15.01.1968 07:01:00   ;   184,42 ;     
31.03.1969 07:01:00   ;   184,32 ;     
23.02.1970 07:01:00   ;   184,41 ;     
29.03.1971 07:01:00   ;   184,10 ;     
03.08.1972 07:01:00   ;   184,47 ;     
23.04.1973 07:01:00   ;   184,18 ;     
21.01.1974 07:01:00   ;   184,25 ;     
03.07.1975 07:01:00   ;   184,39 ;     
15.01.1976 07:01:00   ;   184,27 ;     
14.02.1977 07:01:00   ;   184,38 ;     
03.04.1978 07:01:00   ;   184,00 ;     
09.04.1979 07:01:00   ;   184,21 ;     
09.05.1980 07:01:00   ;   184,17 ;     
31.12.1981 23:59:55   ;   184,09 ;     
12.08.1982 07:01:00   ;   184,31 ;     
17.01.1983 07:01:00   ;   184,26 ;     
11.10.1984 07:01:00   ;   184,04 ;     
01.04.1985 07:01:00   ;   184,32 ;     
20.03.1986 07:01:00   ;   184,25 ;     
02.04.1987 07:01:00   ;   184,49 ;     
28.03.1988 07:01:00   ;   184,18 ;     
07.09.1989 07:01:00   ;   184,11 ;     
26.04.1990 07:01:00   ;   184,13 ;     
20.05.1991 07:01:00   ;   184,44 ;     
30.03.1992 07:01:00   ;   184,26 ;     
23.12.1993 07:01:00   ;   184,18 ;     
06.01.1994 07:01:00   ;   184,31 ;     
25.12.1995 07:01:00   ;   184,30 ;     
08.04.1996 07:01:00   ;   184,59 ;     
10.07.1997 07:01:00   ;   184,48 ;     
17.12.1998 07:01:00   ;   184,22 ;     
08.03.1999 07:01:00   ;   184,28 ;     
03.04.2000 07:01:00   ;   184,35 ;     
10.12.2001 07:01:00   ;   184,09 ;     
31.12.2002 23:59:55   ;   184,39 ;     
02.01.2003 07:01:00   ;   184,40 ;     
25.03.2004 07:01:00   ;   184,39 ;     
17.03.2005 07:01:00   ;   184,20 ;     
23.02.2006 07:01:00   ;   184,29 ;     
13.12.2007 04:00:00   ;   184,46 ;     
24.07.2008 00:00:00   ;   184,43 ;     
25.06.2009 07:01:00   ;   184,70 ;     
15.08.2010 10:00:00   ;   184,38 ;     
15.01.2011 20:00:00   ;   184,17 ;     
05.11.2012 12:00:00   ;   184,20 ;     
28.02.2013 23:00:00   ;   184,53 ;     
14.09.2014 04:00:00   ;   184,78 ;     
12.01.2015 04:00:00   ;   184,18 ;     
13.11.2016 02:00:00   ;   184,10 ;     
07.02.2017 14:00:00   ;   184,12 ;     
24.12.2018 17:00:00   ;   184,35 ;     
01.01.2019 00:00:05   ;   184,23 ;     
17.10.2020 09:00:00   ;   184,21 ;     
30.01.2021 06:00:00   ;   184,21 ;     
