Messstelle:                ;Reuthe, Bl 30.2.03
HZB-Nummer:                ;327890
HD-Nummer:                 ;30.2.03
DBMS-Nummer:               ;8002172
PorenGW-Gebiet:            ;006 Bregenzerwald
Grundwasserkörper:         ;Gruppe Helvetikum [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;20.02.2010
 Geländehöhe:              ;617,77
 Messpunkthöhe:            ;618,74
 Sohllage:                 ;605,77
 T-Messtiefe u.GOK:        ;8,03
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  13.02.2006               ;09 52 22                 ;47 23 04
  01.01.1986               ;09 52 22                 ;47 23 04
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.06.1986 07:01:00   ;   615,26 ;     
03.08.1987 07:01:00   ;   615,69 ;     
28.03.1988 07:01:00   ;   615,49 ;     
03.04.1989 07:01:00   ;   614,85 ;     
09.07.1990 07:01:00   ;   615,36 ;     
23.12.1991 07:01:00   ;   616,19 ;     
30.11.1992 07:01:00   ;   615,74 ;     
19.07.1993 07:01:00   ;   615,25 ;     
12.12.1994 07:01:00   ;   615,11 ;     
04.09.1995 07:01:00   ;   615,23 ;     
16.09.1996 07:01:00   ;   615,49 ;     
07.07.1997 07:01:00   ;   615,78 ;     
02.11.1998 07:01:00   ;   615,16 ;     
24.05.1999 07:01:00   ;   616,08 ;     
07.08.2000 07:01:00   ;   615,80 ;     
10.09.2001 07:01:00   ;   615,75 ;     
12.08.2002 07:01:00   ;   615,39 ;     
01.01.2003 00:00:05   ;   614,49 ;     
07.06.2004 07:01:00   ;   614,78 ;     
09.05.2005 07:01:00   ;   615,46 ;     
03.04.2006 16:05:00   ;   615,25 ;     
09.12.2007 07:01:00   ;   615,05 ;     
21.12.2008 07:01:00   ;   615,13 ;     
07.04.2009 07:01:00   ;   615,08 ;     
21.06.2010 07:01:00   ;   614,94 ;     
10.10.2012 13:00:00   ;   615,81 ;     
02.06.2013 09:00:00   ;   616,55 ;     
23.10.2014 18:00:00   ;   615,44 ;     
23.06.2015 18:00:00   ;   614,96 ;     
17.06.2016 21:00:00   ;   615,53 ;     
10.03.2017 01:00:00   ;   616,29 ;     
23.01.2018 15:00:00   ;   615,60 ;     
21.05.2019 20:00:00   ;   616,60 ;     
04.02.2020 09:00:00   ;   615,42 ;     
31.08.2021 10:00:00   ;   616,24 ;     
