Messstelle:                ;Klagenfurt, Bl 208
HZB-Nummer:                ;318121
HD-Nummer:                 ;
DBMS-Nummer:               ;2002095
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.02.2014
 Geländehöhe:              ;440,06
 Messpunkthöhe:            ;440,81
 Sohllage:                 ;431,94
 T-Messtiefe u.GOK:        ;7,70
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  14.11.1990               ;14 19 00                 ;46 37 01
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.07.1991 07:01:00   ;   434,35 ;     
31.12.1992 23:59:55   ;   434,19 ;     
02.01.1993 07:01:00   ;   434,19 ;     
22.04.1994 07:01:00   ;   434,45 ;     
28.04.1995 07:01:00   ;   434,20 ;     
30.11.1996 07:01:00   ;   434,86 ;     
01.01.1997 00:00:05   ;   434,71 ;     
14.11.1998 07:30:00   ;   434,28 ;     
08.10.1999 07:30:00   ;   434,28 ;     
29.12.2000 07:30:00   ;   434,95 ;     
19.01.2001 07:30:00   ;   435,04 ;     
20.12.2002 07:30:00   ;   434,00 ;     
01.01.2003 00:00:05   ;   433,99 ;     
16.07.2004 07:30:00   ;   434,77 ;     
14.10.2005 07:30:00   ;   434,77 ;     
02.06.2006 07:30:00   ;   434,53 ;     
02.11.2007 07:30:00   ;   433,78 ;     
26.12.2008 07:30:00   ;   434,06 ;     
18.09.2009 07:30:00   ;   434,65 ;     
31.12.2010 07:30:00   ;   434,38 ;     
01.01.2011 00:00:05   ;   434,38 ;     
30.11.2012 07:30:00   ;   435,08 ;     
12.04.2013 07:30:00   ;   435,10 ;     
01.03.2014 21:00:00   ;   435,56 ;     
01.01.2015 01:00:00   ;   434,76 ;     
17.09.2016 14:00:00   ;   434,70 ;     
28.12.2017 18:24:00   ;   434,80 ;     
03.01.2018 08:24:00   ;   434,82 ;     
02.12.2019 20:00:00   ;   434,45 ;     
25.12.2020 16:00:00   ;   434,82 ;     
11.02.2021 00:00:00   ;   434,89 ;     
