Messstelle:                ;Ufer, Bl 2126.10
HZB-Nummer:                ;323634
HD-Nummer:                 ;2126.010
DBMS-Nummer:               ;4002463
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.10.1981
 Geländehöhe:              ;251,42
 Messpunkthöhe:            ;252,42
 Sohllage:                 ;245,94
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 21 02                 ;48 15 37
  01.01.2003               ;14 21 08                 ;48 15 39
  10.02.1975               ;14 21 08                 ;48 15 39
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
10.04.1980 07:01:00   ;   249,13 ;     
23.07.1981 07:01:00   ;   248,99 ;     
07.01.1982 07:01:00   ;   248,78 ;     
30.06.1983 07:01:00   ;   248,64 ;     
02.08.1984 07:01:00   ;   248,48 ;     
12.09.1985 07:01:00   ;   248,47 ;     
01.01.1986 00:00:05   ;   248,33 ;     
02.01.1987 07:01:00   ;   248,34 ;     
29.12.1988 07:01:00   ;   248,45 ;     
12.06.1998 07:01:00   ;   249,06 ;     
28.08.1999 07:01:00   ;   248,97 ;     
18.03.2000 07:01:00   ;   248,97 ;     
05.01.2001 07:01:00   ;   248,94 ;     
17.08.2002 07:01:00   ;   249,80 ;     
03.01.2003 07:01:00   ;   248,73 ;     
12.06.2004 07:01:00   ;   248,86 ;     
16.07.2005 07:01:00   ;   249,04 ;     
31.03.2006 07:01:00   ;   249,13 ;     
14.09.2007 07:01:00   ;   249,41 ;     
15.08.2008 07:01:00   ;   248,77 ;     
26.06.2009 07:01:00   ;   249,17 ;     
11.06.2010 07:01:00   ;   248,86 ;     
20.05.2011 07:01:00   ;   248,57 ;     
22.06.2012 07:01:00   ;   248,63 ;     
31.05.2013 07:01:00   ;   248,94 ;     
26.05.2017 07:01:00   ;   248,28 ;     
28.02.2018 07:01:00   ;   248,30 ;     
06.06.2019 07:01:00   ;   248,43 ;     
11.08.2020 07:01:00   ;   248,34 ;     
28.07.2021 07:01:00   ;   248,35 ;     
