Messstelle:                ;Steyregg, Bl 2127.1
HZB-Nummer:                ;323154
HD-Nummer:                 ;2127.1
DBMS-Nummer:               ;4002417
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.02.1975
 Geländehöhe:              ;249,83
 Messpunkthöhe:            ;251,33
 Sohllage:                 ;241,73
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 20 58                 ;48 16 59
  01.01.2003               ;14 21 00                 ;48 17 01
  13.02.1975               ;14 21 00                 ;48 17 01
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2014 HG28 gerätetechnisch bedingte Datenausfälle
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.10.1980 07:01:00   ;   247,39 ;     
21.07.1981 07:01:00   ;   247,59 ;     
06.01.1982 07:01:00   ;   247,51 ;     
03.08.1983 07:01:00   ;   247,17 ;     
17.09.1984 07:01:00   ;   246,99 ;     
07.08.1985 07:01:00   ;   247,65 ;     
31.12.1986 07:01:00   ;   246,99 ;     
02.01.1987 07:01:00   ;   247,21 ;     
26.03.1988 07:01:00   ;   247,81 ;     
16.09.1989 07:01:00   ;   247,07 ;     
24.09.1990 07:01:00   ;   247,00 ;     
04.08.1991 07:01:00   ;   249,65 ;     
23.11.1992 07:01:00   ;   247,75 ;     
18.03.1993 07:01:00   ;   247,37 ;     
18.04.1994 07:01:00   ;   247,42 ;     
02.09.1995 07:01:00   ;   247,67 ;     
15.05.1996 07:01:00   ;   247,27 ;     
20.07.1997 12:00:00   ;   247,26 ;     
30.10.1998 12:00:00   ;   247,73 ;     
03.03.1999 12:00:00   ;   247,24 ;     
01.02.2000 02:00:00   ;   247,27 ;     
30.12.2001 11:00:00   ;   247,39 ;     
15.08.2002 08:11:55   ;   249,83 ;     
13.08.2003 22:00:00   ;   247,51 ;     
24.09.2004 09:00:00   ;   247,63 ;     
24.08.2005 21:00:00   ;   248,52 ;     
29.03.2006 22:00:00   ;   248,44 ;     
07.09.2007 07:00:00   ;   247,69 ;     
17.08.2008 00:00:00   ;   247,02 ;     
25.06.2009 06:00:00   ;   247,46 ;     
04.06.2010 07:00:00   ;   247,54 ;     
14.01.2011 18:00:00   ;   248,19 ;     
13.06.2012 13:00:00   ;   247,89 ;     
22.07.2014 19:00:00   ;   248,00 ;     
04.09.2015 10:00:00   ;   247,81 ;     
31.05.2016 14:00:00   ;   247,71 ;     
24.07.2017 19:00:00   ;   247,71 ;     
05.01.2018 12:00:00   ;   247,57 ;     
16.03.2019 14:00:00   ;   247,64 ;     
04.02.2020 11:00:00   ;   247,52 ;     
30.01.2021 11:00:00   ;   247,40 ;     
