Messstelle:                ;Ufer, Bl 26.8
HZB-Nummer:                ;377283
HD-Nummer:                 ;2126.008
DBMS-Nummer:               ;4002820
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;250,20
 Messpunkthöhe:            ;251,20
 Sohllage:                 ;244,56
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 21 03                 ;48 15 54
  01.01.2003               ;14 21 06                 ;48 15 56
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.10.1993 07:01:00   ;   249,20 ;     
12.11.1994 07:01:00   ;   249,37 ;     
04.11.1995 07:01:00   ;   249,44 ;     
16.03.1996 07:01:00   ;   249,42 ;     
27.12.1997 07:01:00   ;   249,32 ;     
12.06.1998 07:01:00   ;   249,32 ;     
07.08.1999 07:01:00   ;   249,24 ;     
26.08.2000 07:01:00   ;   249,19 ;     
12.01.2001 07:01:00   ;   249,16 ;     
17.08.2002 07:01:00   ;   249,35 ;     
03.01.2003 07:01:00   ;   248,80 ;     
12.06.2004 07:01:00   ;   248,83 ;     
23.07.2005 07:01:00   ;   248,85 ;     
01.04.2006 07:01:00   ;   249,07 ;     
14.09.2007 07:01:00   ;   249,22 ;     
12.09.2008 07:01:00   ;   248,82 ;     
26.06.2009 07:01:00   ;   248,88 ;     
11.06.2010 07:01:00   ;   248,85 ;     
13.05.2011 07:01:00   ;   248,68 ;     
06.07.2012 07:01:00   ;   248,63 ;     
07.06.2013 07:01:00   ;   249,04 ;     
19.05.2017 07:01:00   ;   248,15 ;     
06.07.2018 07:01:00   ;   248,19 ;     
06.06.2019 07:01:00   ;   248,21 ;     
11.08.2020 07:01:00   ;   248,21 ;     
30.06.2021 07:01:00   ;   248,21 ;     
