Messstelle:                ;Nickelsdorf, Bl 52A
HZB-Nummer:                ;335547
HD-Nummer:                 ;
DBMS-Nummer:               ;1002262
PorenGW-Gebiet:            ;288 Heideboden
Grundwasserkörper:         ;Parndorfer Platte [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1998
 Geländehöhe:              ;126,94
 Messpunkthöhe:            ;127,74
 Sohllage:                 ;108,76
 T-Messtiefe u.GOK:        ;6,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1998               ;17 05 37                 ;47 54 50
  30.12.1997               ;17 05 33                 ;47 54 48
  01.01.1993               ;17 05 42                 ;47 54 47
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.02.1993 07:01:00   ;   120,93 ;     
11.07.1994 07:01:00   ;   121,33 ;     
16.10.1995 07:01:00   ;   121,50 ;     
06.05.1996 07:01:00   ;   122,56 ;     
05.01.1998 08:00:00   ;   121,66 ;     
29.03.1999 10:00:00   ;   121,82 ;     
29.05.2000 10:00:00   ;   121,70 ;     
01.01.2001 00:00:05   ;   121,47 ;     
01.01.2002 00:00:05   ;   121,11 ;     
24.03.2003 10:00:00   ;   121,27 ;     
11.07.2004 10:00:00   ;   121,30 ;     
31.12.2005 23:59:55   ;   121,29 ;     
09.07.2006 10:00:00   ;   121,72 ;     
29.12.2007 10:00:00   ;   121,55 ;     
20.04.2008 10:00:00   ;   121,77 ;     
06.06.2009 10:00:00   ;   121,90 ;     
31.12.2010 23:59:55   ;   121,81 ;     
20.02.2011 09:00:00   ;   121,91 ;     
01.01.2012 00:00:05   ;   121,47 ;     
17.06.2013 13:00:00   ;   121,95 ;     
31.12.2014 23:59:55   ;   121,78 ;     
17.04.2015 12:00:00   ;   122,09 ;     
29.03.2016 07:00:00   ;   121,53 ;     
01.01.2017 00:00:05   ;   121,28 ;     
29.09.2018 08:00:00   ;   121,60 ;     
15.03.2019 09:00:00   ;   121,67 ;     
20.01.2020 02:00:00   ;   121,36 ;     
30.04.2021 05:00:00   ;   121,37 ;     
01.01.2022 00:00:05   ;   121,14 ;     
