Messstelle:                ;Stadl-Hausruck, Bl 52.5
HZB-Nummer:                ;374900
HD-Nummer:                 ;V52.5
DBMS-Nummer:               ;4003025
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.01.1993
 Geländehöhe:              ;400,93
 Messpunkthöhe:            ;401,85
 Sohllage:                 ;346,77
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 49 25                 ;48 03 48
  01.01.2003               ;13 49 28                 ;48 03 51
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
02.08.1993 07:01:00   ;   356,43 ;     
02.05.1994 07:01:00   ;   356,40 ;     
04.07.1995 07:01:00   ;   356,30 ;     
03.06.1996 07:01:00   ;   356,34 ;     
21.07.1997 07:01:00   ;   356,70 ;     
21.09.1998 07:01:00   ;   356,13 ;     
17.05.1999 07:01:00   ;   356,38 ;     
03.05.2000 07:01:00   ;   356,32 ;     
04.04.2001 07:01:00   ;   357,85 ;     
14.08.2002 07:01:00   ;   356,80 ;     
17.09.2003 07:01:00   ;   355,92 ;     
06.06.2004 07:01:00   ;   356,21 ;     
17.07.2005 07:01:00   ;   356,62 ;     
30.04.2006 07:01:00   ;   356,62 ;     
14.09.2007 07:01:00   ;   356,95 ;     
16.05.2008 07:01:00   ;   355,92 ;     
02.07.2009 07:01:00   ;   356,83 ;     
02.06.2010 12:00:00   ;   356,61 ;     
15.10.2011 12:00:00   ;   355,98 ;     
26.06.2012 12:00:00   ;   356,04 ;     
04.06.2013 12:00:00   ;   356,87 ;     
28.10.2014 12:00:00   ;   356,24 ;     
14.01.2015 12:00:00   ;   356,04 ;     
19.07.2016 12:00:00   ;   356,23 ;     
16.05.2017 12:00:00   ;   355,97 ;     
24.04.2018 12:00:00   ;   355,85 ;     
04.06.2019 12:00:00   ;   356,17 ;     
04.08.2020 12:00:00   ;   355,94 ;     
21.07.2021 12:00:00   ;   355,98 ;     
