Messstelle:                ;Wr.Neustadt-Forst, Bl
HZB-Nummer:                ;313650
HD-Nummer:                 ;
DBMS-Nummer:               ;3002534
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.12.1975
 Geländehöhe:              ;312,95
 Messpunkthöhe:            ;314,00
 Sohllage:                 ;276,77
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 11 21                 ;47 45 31
  01.01.2009               ;16 11 21                 ;47 45 32
  07.07.1969               ;16 11 21                 ;47 45 31
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.07.1969 00:00:00   ;   285,70 ;     
01.08.1969 00:00:00   ;   285,48 ;     
01.09.1969 00:00:00   ;   283,98 ;     
01.10.1969 00:00:00   ;   283,01 ;     
01.11.1969 00:00:00   ;   281,13 ;     
01.12.1969 00:00:00   ;   280,19 ;     
01.01.1970 00:00:00   ;   279,88 ;     
01.02.1970 00:00:00   ;   279,06 ;     
01.03.1970 00:00:00   ;   278,61 ;     
01.04.1970 00:00:00   ;   279,62 ;     
01.05.1970 00:00:00   ;   284,46 ;     
01.06.1970 00:00:00   ;   285,52 ;     
01.07.1970 00:00:00   ;   285,78 ;     
01.08.1970 00:00:00   ;   287,10 ;     
01.09.1970 00:00:00   ;   285,93 ;     
01.10.1970 00:00:00   ;   284,09 ;     
01.11.1970 00:00:00   ;   283,21 ;     
01.12.1970 00:00:00   ;   282,66 ;     
01.01.1971 00:00:00   ;   281,53 ;     
01.02.1971 00:00:00   ;   280,31 ;     
01.03.1971 00:00:00   ;   279,38 ;     
01.04.1971 00:00:00   ;   279,76 ;     
01.05.1971 00:00:00   ;   283,36 ;     
01.06.1971 00:00:00   ;   282,66 ;     
01.07.1971 00:00:00   ;   283,12 ;     
01.08.1971 00:00:00   ;   283,18 ;     
01.09.1971 00:00:00   ;   281,67 ;     
01.10.1971 00:00:00   ;   280,54 ;     
