Messstelle:                ;Droissendorf, Br 23.24
HZB-Nummer:                ;344390
HD-Nummer:                 ;T23.24
DBMS-Nummer:               ;4003206
PorenGW-Gebiet:            ;133 Feilbachgebiet
Grundwasserkörper:         ;Gruppe Zwischen Krems und Moosbachl [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.02.2007
 Geländehöhe:              ;386,18
 Messpunkthöhe:            ;386,63
 Sohllage:                 ;366,43
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2007               ;14 18 01                 ;48 04 53
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.02.2007 00:00:00   ;   369,18 ;     
01.03.2007 00:00:00   ;   369,10 ;     
01.04.2007 00:00:00   ;   369,06 ;     
01.05.2007 00:00:00   ;   369,02 ;     
01.06.2007 00:00:00   ;   368,95 ;     
01.07.2007 00:00:00   ;   368,85 ;     
01.08.2007 00:00:00   ;   368,72 ;     
01.09.2007 00:00:00   ;   368,68 ;     
01.10.2007 00:00:00   ;   368,66 ;     
01.11.2007 00:00:00   ;   368,63 ;     
01.12.2007 00:00:00   ;   368,69 ;     
01.01.2008 00:00:00   ;   368,82 ;     
01.02.2008 00:00:00   ;   368,89 ;     
01.03.2008 00:00:00   ;   368,89 ;     
01.04.2008 00:00:00   ;   368,89 ;     
01.05.2008 00:00:00   ;   368,85 ;     
01.06.2008 00:00:00   ;   368,78 ;     
01.07.2008 00:00:00   ;   368,71 ;     
01.08.2008 00:00:00   ;   368,69 ;     
01.09.2008 00:00:00   ;   368,70 ;     
01.10.2008 00:00:00   ;   368,73 ;     
01.11.2008 00:00:00   ;   368,71 ;     
01.12.2008 00:00:00   ;   368,70 ;     
01.01.2009 00:00:00   ;   368,75 ;     
01.02.2009 00:00:00   ;   368,77 ;     
01.03.2009 00:00:00   ;   369,23 ;     
01.04.2009 00:00:00   ;   369,92 ;     
01.05.2009 00:00:00   ;   370,07 ;     
01.06.2009 00:00:00   ;   370,02 ;     
01.07.2009 00:00:00   ;   370,68 ;     
01.08.2009 00:00:00   ;   371,13 ;     
01.09.2009 00:00:00   ;   371,05 ;     
01.10.2009 00:00:00   ;   370,91 ;     
01.11.2009 00:00:00   ;   370,71 ;     
01.12.2009 00:00:00   ;   370,47 ;     
01.01.2010 00:00:00   ;   370,28 ;     
01.02.2010 00:00:00   ;   370,06 ;     
01.03.2010 00:00:00   ;   369,92 ;     
01.04.2010 00:00:00   ;   369,80 ;     
01.05.2010 00:00:00   ;   369,67 ;     
01.06.2010 00:00:00   ;   369,77 ;     
01.07.2010 00:00:00   ;   369,78 ;     
01.08.2010 00:00:00   ;   369,75 ;     
01.09.2010 00:00:00   ;   369,66 ;     
01.10.2010 00:00:00   ;   369,52 ;     
01.11.2010 00:00:00   ;   369,37 ;     
01.12.2010 00:00:00   ;   369,22 ;     
01.01.2011 00:00:00   ;   369,12 ;     
01.02.2011 00:00:00   ;   369,14 ;     
01.03.2011 00:00:00   ;   369,12 ;     
01.04.2011 00:00:00   ;   369,08 ;     
