Messstelle:                ;Feldham, Br 57.2
HZB-Nummer:                ;344424
HD-Nummer:                 ;HD4003221
DBMS-Nummer:               ;4003221
PorenGW-Gebiet:            ;121 Almtal
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.06.2008
 Geländehöhe:              ;402,50
 Messpunkthöhe:            ;403,00
 Sohllage:                 ;379,24
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.06.2008               ;13 54 49                 ;48 00 56
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.06.2008 00:00:00   ;   380,62 ;     
01.07.2008 00:00:00   ;   380,59 ;     
01.08.2008 00:00:00   ;   380,57 ;     
01.09.2008 00:00:00   ;   380,52 ;     
01.10.2008 00:00:00   ;   380,49 ;     
01.11.2008 00:00:00   ;   380,46 ;     
01.12.2008 00:00:00   ;   380,48 ;     
01.01.2009 00:00:00   ;   380,45 ;     
01.02.2009 00:00:00   ;   380,42 ;     
01.03.2009 00:00:00   ;   380,77 ;     
01.04.2009 00:00:00   ;   380,72 ;     
01.05.2009 00:00:00   ;   380,59 ;     
01.06.2009 00:00:00   ;   380,73 ;     
01.07.2009 00:00:00   ;   380,99 ;     
01.08.2009 00:00:00   ;   380,76 ;     
01.09.2009 00:00:00   ;   380,69 ;     
01.10.2009 00:00:00   ;   380,62 ;     
01.11.2009 00:00:00   ;   380,57 ;     
01.12.2009 00:00:00   ;   380,55 ;     
01.01.2010 00:00:00   ;   380,51 ;     
01.02.2010 00:00:00   ;   380,48 ;     
01.03.2010 00:00:00   ;   380,56 ;     
01.04.2010 00:00:00   ;   380,57 ;     
01.05.2010 00:00:00   ;   380,60 ;     
01.06.2010 00:00:00   ;   380,78 ;     
01.07.2010 00:00:00   ;   380,72 ;     
01.08.2010 00:00:00   ;   380,75 ;     
01.09.2010 00:00:00   ;   380,65 ;     
01.10.2010 00:00:00   ;   380,55 ;     
01.11.2010 00:00:00   ;   380,51 ;     
01.12.2010 00:00:00   ;   380,48 ;     
01.01.2011 00:00:00   ;   380,55 ;     
01.02.2011 00:00:00   ;   380,54 ;     
01.03.2011 00:00:00   ;   380,50 ;     
01.04.2011 00:00:00   ;   380,53 ;     
01.05.2011 00:00:00   ;   380,49 ;     
01.06.2011 00:00:00   ;   380,56 ;     
01.07.2011 00:00:00   ;   380,55 ;     
01.08.2011 00:00:00   ;   380,61 ;     
01.09.2011 00:00:00   ;   380,53 ;     
01.10.2011 00:00:00   ;   380,60 ;     
