Messstelle:                ;Öblarn, Bl  1180
HZB-Nummer:                ;336115
HD-Nummer:                 ;uw1180
DBMS-Nummer:               ;6002714
PorenGW-Gebiet:            ;157 Oberes Ennstal
Grundwasserkörper:         ;Oberes Ennstal (Landesgrenze bis Trautenfels) [DUJ
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1989
 Geländehöhe:              ;658,50
 Messpunkthöhe:            ;659,50
 Sohllage:                 ;648,00
 T-Messtiefe u.GOK:        ;7,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;13 59 15                 ;47 27 45
  01.01.1989               ;13 59 15                 ;47 27 44
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1989 00:00:00   ;   654,10 ;     
01.02.1989 00:00:00   ;   654,07 ;     
01.03.1989 00:00:00   ;   654,20 ;     
01.04.1989 00:00:00   ;   654,63 ;     
01.05.1989 00:00:00   ;   654,89 ;     
01.06.1989 00:00:00   ;   655,12 ;     
01.07.1989 00:00:00   ;   654,99 ;     
01.08.1989 00:00:00   ;   654,85 ;     
01.09.1989 00:00:00   ;   654,60 ;     
01.10.1989 00:00:00   ;   654,42 ;     
01.11.1989 00:00:00   ;   654,17 ;     
01.12.1989 00:00:00   ;   654,03 ;     
01.01.1990 00:00:00   ;   653,90 ;     
01.02.1990 00:00:00   ;   654,02 ;     
01.03.1990 00:00:00   ;   654,43 ;     
01.04.1990 00:00:00   ;   654,31 ;     
01.05.1990 00:00:00   ;   654,82 ;     
01.06.1990 00:00:00   ;   654,83 ;     
01.07.1990 00:00:00   ;   654,79 ;     
01.08.1990 00:00:00   ;   654,21 ;     
01.09.1990 00:00:00   ;   654,22 ;     
01.10.1990 00:00:00   ;   654,18 ;     
01.11.1990 00:00:00   ;   654,19 ;     
01.12.1990 00:00:00   ;   654,03 ;     
01.01.1991 00:00:00   ;   653,91 ;     
01.02.1991 00:00:00   ;   653,82 ;     
01.03.1991 00:00:00   ;   654,07 ;     
01.04.1991 00:00:00   ;   654,07 ;     
01.05.1991 00:00:00   ;   654,42 ;     
01.06.1991 00:00:00   ;   655,00 ;     
01.07.1991 00:00:00   ;   655,04 ;     
01.08.1991 00:00:00   ;   654,79 ;     
01.09.1991 00:00:00   ;   654,06 ;     
01.10.1991 00:00:00   ;   654,00 ;     
01.11.1991 00:00:00   ;   653,94 ;     
01.12.1991 00:00:00   ;   654,15 ;     
01.01.1992 00:00:00   ;   653,96 ;     
01.02.1992 00:00:00   ;   653,90 ;     
01.03.1992 00:00:00   ;   654,12 ;     
01.04.1992 00:00:00   ;   654,56 ;     
01.05.1992 00:00:00   ;   655,41 ;     
01.06.1992 00:00:00   ;   654,97 ;     
01.07.1992 00:00:00   ;   654,39 ;     
01.08.1992 00:00:00   ;   654,16 ;     
01.09.1992 00:00:00   ;   654,16 ;     
01.10.1992 00:00:00   ;   654,19 ;     
01.11.1992 00:00:00   ;   654,36 ;     
01.12.1992 00:00:00   ;   654,26 ;     
01.01.1993 00:00:00   ;   654,00 ;     
01.02.1993 00:00:00   ;   653,93 ;     
01.03.1993 00:00:00   ;   654,05 ;     
01.04.1993 00:00:00   ;   654,44 ;     
01.05.1993 00:00:00   ;   654,87 ;     
01.06.1993 00:00:00   ;   654,73 ;     
01.07.1993 00:00:00   ;   654,76 ;     
01.08.1993 00:00:00   ;   654,58 ;     
01.09.1993 00:00:00   ;   654,48 ;     
01.10.1993 00:00:00   ;   654,68 ;     
01.11.1993 00:00:00   ;   654,25 ;     
01.12.1993 00:00:00   ;   654,02 ;     
01.01.1994 00:00:00   ;   653,98 ;     
01.02.1994 00:00:00   ;   653,91 ;     
01.03.1994 00:00:00   ;   654,33 ;     
01.04.1994 00:00:00   ;   654,59 ;     
01.05.1994 00:00:00   ;   655,01 ;     
01.06.1994 00:00:00   ;   654,86 ;     
01.07.1994 00:00:00   ;   654,31 ;     
01.08.1994 00:00:00   ;   654,16 ;     
01.09.1994 00:00:00   ;   654,12 ;     
01.10.1994 00:00:00   ;   654,04 ;     
01.11.1994 00:00:00   ;   654,15 ;     
01.12.1994 00:00:00   ;   654,06 ;     
01.01.1995 00:00:00   ;   653,93 ;     
01.02.1995 00:00:00   ;   653,95 ;     
01.03.1995 00:00:00   ;   654,01 ;     
01.04.1995 00:00:00   ;   654,71 ;     
