Messstelle:                ;St. Margarethen im Bgld., Bl 40
HZB-Nummer:                ;353417
HD-Nummer:                 ;
DBMS-Nummer:               ;1002443
PorenGW-Gebiet:            ;313 Wulkatal
Grundwasserkörper:         ;Gruppe Wulkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.10.2005
 Geländehöhe:              ;164,08
 Messpunkthöhe:            ;165,08
 Sohllage:                 ;110,08
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2006               ;16 38 03                 ;47 46 28
  31.12.2005               ;16 37 58                 ;47 46 27
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2014 HG14 fehlende Monatsmittel zufolge Datensammlerausfall
  2016 HG14 fehlende Monatsmittel zufolge Datensammlerausfall
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.12.1959 00:00:00   ;   152,80 ;     
01.01.1960 00:00:00   ;Lücke     ;     
31.12.2004 23:59:55   ;Lücke     ;     
01.01.2005 00:00:00   ;Lücke     ;     
01.02.2005 00:00:00   ;Lücke     ;     
01.03.2005 00:00:00   ;Lücke     ;     
01.04.2005 00:00:00   ;Lücke     ;     
01.05.2005 00:00:00   ;Lücke     ;     
01.06.2005 00:00:00   ;Lücke     ;     
