Messstelle:                ;Großhartmannsdorf, Bl  5655
HZB-Nummer:                ;372318
HD-Nummer:                 ;uw5655
DBMS-Nummer:               ;6003510
Fremdnummer:               ;Großhartmannsdo
PorenGW-Gebiet:            ;340 Feistritztal
Grundwasserkörper:         ;Feistritztal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;17.10.2005
 Geländehöhe:              ;312,64
 Messpunkthöhe:            ;313,44
 Sohllage:                 ;307,74
 T-Messtiefe u.GOK:        ;4,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  20.10.2005               ;15 54 23                 ;47 08 16
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2005 bis -> FG46 durch nahegelegenen Versorgungsbrunnen beeinflusst
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.11.2005 00:00:00   ;   311,73 ;     
01.12.2005 00:00:00   ;   311,79 ;     
01.01.2006 00:00:00   ;   311,83 ;     
01.02.2006 00:00:00   ;   311,86 ;     
01.03.2006 00:00:00   ;   311,89 ;     
01.04.2006 00:00:00   ;   311,83 ;     
01.05.2006 00:00:00   ;   311,87 ;     
01.06.2006 00:00:00   ;   311,79 ;     
01.07.2006 00:00:00   ;   311,74 ;     
01.08.2006 00:00:00   ;   311,72 ;     
01.09.2006 00:00:00   ;   311,67 ;     
01.10.2006 00:00:00   ;   311,67 ;     
01.11.2006 00:00:00   ;   311,70 ;     
01.12.2006 00:00:00   ;   311,68 ;     
01.01.2007 00:00:00   ;   311,73 ;     
01.02.2007 00:00:00   ;   311,78 ;     
01.03.2007 00:00:00   ;   311,84 ;     
01.04.2007 00:00:00   ;   311,76 ;     
01.05.2007 00:00:00   ;   311,77 ;     
01.06.2007 00:00:00   ;   311,78 ;     
01.07.2007 00:00:00   ;   311,66 ;     
01.08.2007 00:00:00   ;   311,69 ;     
01.09.2007 00:00:00   ;   311,80 ;     
01.10.2007 00:00:00   ;   311,75 ;     
01.11.2007 00:00:00   ;   311,77 ;     
01.12.2007 00:00:00   ;   311,82 ;     
01.01.2008 00:00:00   ;   311,79 ;     
01.02.2008 00:00:00   ;   311,78 ;     
01.03.2008 00:00:00   ;   311,78 ;     
01.04.2008 00:00:00   ;   311,76 ;     
01.05.2008 00:00:00   ;   311,74 ;     
01.06.2008 00:00:00   ;   311,79 ;     
01.07.2008 00:00:00   ;   311,75 ;     
01.08.2008 00:00:00   ;   311,71 ;     
01.09.2008 00:00:00   ;   311,58 ;     
01.10.2008 00:00:00   ;   311,65 ;     
01.11.2008 00:00:00   ;   311,67 ;     
01.12.2008 00:00:00   ;   311,82 ;     
01.01.2009 00:00:00   ;   311,80 ;     
01.02.2009 00:00:00   ;   311,85 ;     
01.03.2009 00:00:00   ;   311,81 ;     
01.04.2009 00:00:00   ;   311,76 ;     
01.05.2009 00:00:00   ;   311,76 ;     
01.06.2009 00:00:00   ;   311,82 ;     
01.07.2009 00:00:00   ;   311,78 ;     
01.08.2009 00:00:00   ;   311,79 ;     
01.09.2009 00:00:00   ;   311,81 ;     
01.10.2009 00:00:00   ;   311,85 ;     
01.11.2009 00:00:00   ;   311,83 ;     
01.12.2009 00:00:00   ;   311,85 ;     
01.01.2010 00:00:00   ;   311,84 ;     
01.02.2010 00:00:00   ;   311,87 ;     
01.03.2010 00:00:00   ;   311,84 ;     
01.04.2010 00:00:00   ;   311,80 ;     
01.05.2010 00:00:00   ;   311,79 ;     
01.06.2010 00:00:00   ;   311,82 ;     
01.07.2010 00:00:00   ;   311,66 ;     
01.08.2010 00:00:00   ;   311,81 ;     
01.09.2010 00:00:00   ;   311,84 ;     
01.10.2010 00:00:00   ;   311,80 ;     
01.11.2010 00:00:00   ;   311,82 ;     
01.12.2010 00:00:00   ;   311,88 ;     
01.01.2011 00:00:00   ;   311,87 ;     
01.02.2011 00:00:00   ;   311,85 ;     
01.03.2011 00:00:00   ;   311,84 ;     
01.04.2011 00:00:00   ;   311,79 ;     
01.05.2011 00:00:00   ;   311,83 ;     
01.06.2011 00:00:00   ;   311,86 ;     
01.07.2011 00:00:00   ;   311,75 ;     
01.08.2011 00:00:00   ;   311,73 ;     
01.09.2011 00:00:00   ;   311,60 ;     
01.10.2011 00:00:00   ;   311,72 ;     
01.11.2011 00:00:00   ;   311,73 ;     
01.12.2011 00:00:00   ;   311,76 ;     
01.01.2012 00:00:00   ;   311,77 ;     
01.02.2012 00:00:00   ;   311,80 ;     
01.03.2012 00:00:00   ;   311,77 ;     
01.04.2012 00:00:00   ;   311,81 ;     
01.05.2012 00:00:00   ;   311,85 ;     
01.06.2012 00:00:00   ;   311,80 ;     
