Messstelle:                ;Pichling, Bl 2123.22
HZB-Nummer:                ;359596
HD-Nummer:                 ;2123.22
DBMS-Nummer:               ;4003346
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.11.2016
 Geländehöhe:              ;248,54
 Messpunkthöhe:            ;249,44
 Sohllage:                 ;243,02
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.11.2016               ;14 22 36                 ;48 14 31
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.07.2017 00:00:00   ;   245,03 ;     
01.08.2017 00:00:00   ;   245,06 ;     
01.09.2017 00:00:00   ;   245,13 ;     
01.10.2017 00:00:00   ;   245,15 ;     
01.11.2017 00:00:00   ;   245,18 ;     
01.12.2017 00:00:00   ;   245,25 ;     
01.01.2018 00:00:00   ;Lücke     ;     
01.02.2018 00:00:00   ;   245,56 ;     
01.03.2018 00:00:00   ;   245,45 ;     
01.04.2018 00:00:00   ;   245,37 ;     
01.05.2018 00:00:00   ;   245,24 ;     
01.06.2018 00:00:00   ;   245,12 ;     
01.07.2018 00:00:00   ;   245,08 ;     
01.08.2018 00:00:00   ;   244,99 ;     
01.09.2018 00:00:00   ;   244,98 ;     
01.10.2018 00:00:00   ;   244,93 ;     
01.11.2018 00:00:00   ;   244,92 ;     
01.12.2018 00:00:00   ;   245,00 ;     
01.01.2019 00:00:00   ;   245,16 ;     
01.02.2019 00:00:00   ;   245,18 ;     
01.03.2019 00:00:00   ;   245,19 ;     
01.04.2019 00:00:00   ;   245,16 ;     
01.05.2019 00:00:00   ;   245,18 ;     
01.06.2019 00:00:00   ;   245,18 ;     
01.07.2019 00:00:00   ;   245,09 ;     
01.08.2019 00:00:00   ;   245,02 ;     
01.09.2019 00:00:00   ;   245,02 ;     
01.10.2019 00:00:00   ;   244,99 ;     
01.11.2019 00:00:00   ;   244,99 ;     
01.12.2019 00:00:00   ;   245,00 ;     
01.01.2020 00:00:00   ;   245,02 ;     
01.02.2020 00:00:00   ;   245,17 ;     
01.03.2020 00:00:00   ;   245,22 ;     
01.04.2020 00:00:00   ;   245,15 ;     
01.05.2020 00:00:00   ;   245,08 ;     
01.06.2020 00:00:00   ;   245,10 ;     
01.07.2020 00:00:00   ;   245,20 ;     
01.08.2020 00:00:00   ;   245,29 ;     
01.09.2020 00:00:00   ;   245,24 ;     
01.10.2020 00:00:00   ;   245,22 ;     
01.11.2020 00:00:00   ;   245,23 ;     
01.12.2020 00:00:00   ;   245,20 ;     
01.01.2021 00:00:00   ;   245,23 ;     
01.02.2021 00:00:00   ;   245,38 ;     
01.03.2021 00:00:00   ;   245,39 ;     
01.04.2021 00:00:00   ;   245,33 ;     
01.05.2021 00:00:00   ;   245,31 ;     
01.06.2021 00:00:00   ;   245,28 ;     
01.07.2021 00:00:00   ;   245,28 ;     
01.08.2021 00:00:00   ;   245,56 ;     
01.09.2021 00:00:00   ;   245,53 ;     
01.10.2021 00:00:00   ;   245,45 ;     
01.11.2021 00:00:00   ;   245,38 ;     
01.12.2021 00:00:00   ;   245,40 ;     
01.01.2022 00:00:00   ;Lücke         ; 
