Messstelle:                ;Mauthen, Bl 708
HZB-Nummer:                ;361626
HD-Nummer:                 ;
DBMS-Nummer:               ;2900130
PorenGW-Gebiet:            ;424 Oberes Gailtal
Grundwasserkörper:         ;Gailtal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;18.12.2018
 Geländehöhe:              ;700,32
 Messpunkthöhe:            ;701,11
 Sohllage:                 ;661,81
 T-Messtiefe u.GOK:        ;32,18
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  18.12.2018               ;12 59 47                 ;46 40 01
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.2019 00:00:00   ;   678,40 ;     
01.02.2019 00:00:00   ;   675,49 ;     
01.03.2019 00:00:00   ;   677,46 ;     
01.04.2019 00:00:00   ;   681,41 ;     
01.05.2019 00:00:00   ;   685,40 ;     
01.06.2019 00:00:00   ;   685,33 ;     
01.07.2019 00:00:00   ;   681,30 ;     
01.08.2019 00:00:00   ;   676,29 ;     
01.09.2019 00:00:00   ;   673,68 ;     
01.10.2019 00:00:00   ;   673,51 ;     
01.11.2019 00:00:00   ;   680,25 ;     
01.12.2019 00:00:00   ;   689,38 ;     
01.01.2020 00:00:00   ;   686,18 ;     
01.02.2020 00:00:00   ;   679,84 ;     
01.03.2020 00:00:00   ;   676,34 ;     
01.04.2020 00:00:00   ;   677,21 ;     
01.05.2020 00:00:00   ;   682,52 ;     
01.06.2020 00:00:00   ;   683,31 ;     
01.07.2020 00:00:00   ;   680,61 ;     
01.08.2020 00:00:00   ;   678,30 ;     
01.09.2020 00:00:00   ;   682,49 ;     
01.10.2020 00:00:00   ;   687,19 ;     
01.11.2020 00:00:00   ;   686,29 ;     
01.12.2020 00:00:00   ;   682,17 ;     
01.01.2021 00:00:00   ;   680,07 ;     
01.02.2021 00:00:00   ;   678,69 ;     
01.03.2021 00:00:00   ;   681,35 ;     
01.04.2021 00:00:00   ;   685,06 ;     
01.05.2021 00:00:00   ;   686,91 ;     
01.06.2021 00:00:00   ;   686,74 ;     
01.07.2021 00:00:00   ;   682,55 ;     
01.08.2021 00:00:00   ;   678,45 ;     
01.09.2021 00:00:00   ;   675,59 ;     
01.10.2021 00:00:00   ;   674,20 ;     
01.11.2021 00:00:00   ;   675,04 ;     
01.12.2021 00:00:00   ;   674,50 ;     
01.01.2022 00:00:00   ;Lücke         ; 
