Messstelle:                ;Tainach, Bl 343
HZB-Nummer:                ;354282
HD-Nummer:                 ;
DBMS-Nummer:               ;2002541
PorenGW-Gebiet:            ;445 Jauntal
Grundwasserkörper:         ;Gruppe Zentralzone [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.12.2008
 Geländehöhe:              ;460,10
 Messpunkthöhe:            ;461,20
 Sohllage:                 ;441,65
 T-Messtiefe u.GOK:        ;15,25
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  12.12.2008               ;14 32 31                 ;46 38 59
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.2009 00:00:00   ;   447,61 ;     
01.02.2009 00:00:00   ;   447,72 ;     
01.03.2009 00:00:00   ;   447,84 ;     
01.04.2009 00:00:00   ;   448,01 ;     
01.05.2009 00:00:00   ;   447,95 ;     
01.06.2009 00:00:00   ;   447,85 ;     
01.07.2009 00:00:00   ;   448,43 ;     
01.08.2009 00:00:00   ;   448,49 ;     
01.09.2009 00:00:00   ;   448,85 ;     
01.10.2009 00:00:00   ;   448,72 ;     
01.11.2009 00:00:00   ;   448,46 ;     
01.12.2009 00:00:00   ;   448,38 ;     
01.01.2010 00:00:00   ;   448,46 ;     
01.02.2010 00:00:00   ;   448,24 ;     
01.03.2010 00:00:00   ;   448,36 ;     
01.04.2010 00:00:00   ;   448,27 ;     
01.05.2010 00:00:00   ;   448,02 ;     
01.06.2010 00:00:00   ;   447,77 ;     
01.07.2010 00:00:00   ;   447,55 ;     
01.08.2010 00:00:00   ;   447,42 ;     
01.09.2010 00:00:00   ;   447,64 ;     
01.10.2010 00:00:00   ;   447,98 ;     
01.11.2010 00:00:00   ;   448,20 ;     
01.12.2010 00:00:00   ;   448,37 ;     
01.01.2011 00:00:00   ;   448,42 ;     
01.02.2011 00:00:00   ;   448,24 ;     
01.03.2011 00:00:00   ;   448,06 ;     
01.04.2011 00:00:00   ;   447,93 ;     
01.05.2011 00:00:00   ;   447,73 ;     
01.06.2011 00:00:00   ;   447,72 ;     
01.07.2011 00:00:00   ;   447,68 ;     
01.08.2011 00:00:00   ;   447,56 ;     
01.09.2011 00:00:00   ;   447,49 ;     
01.10.2011 00:00:00   ;   447,54 ;     
01.11.2011 00:00:00   ;   447,61 ;     
01.12.2011 00:00:00   ;   447,47 ;     
01.01.2012 00:00:00   ;   447,38 ;     
01.02.2012 00:00:00   ;   447,29 ;     
01.03.2012 00:00:00   ;   447,27 ;     
01.04.2012 00:00:00   ;   447,22 ;     
01.05.2012 00:00:00   ;   447,31 ;     
01.06.2012 00:00:00   ;   447,50 ;     
01.07.2012 00:00:00   ;   447,59 ;     
01.08.2012 00:00:00   ;   447,84 ;     
01.09.2012 00:00:00   ;   447,87 ;     
01.10.2012 00:00:00   ;   448,18 ;     
01.11.2012 00:00:00   ;   449,15 ;     
01.12.2012 00:00:00   ;   448,88 ;     
01.01.2013 00:00:00   ;   448,55 ;     
01.02.2013 00:00:00   ;   448,32 ;     
01.03.2013 00:00:00   ;   448,88 ;     
01.04.2013 00:00:00   ;   449,25 ;     
01.05.2013 00:00:00   ;   448,77 ;     
01.06.2013 00:00:00   ;   448,49 ;     
01.07.2013 00:00:00   ;   448,10 ;     
01.08.2013 00:00:00   ;   447,76 ;     
01.09.2013 00:00:00   ;   447,56 ;     
01.10.2013 00:00:00   ;   447,45 ;     
01.11.2013 00:00:00   ;   447,67 ;     
01.12.2013 00:00:00   ;   448,06 ;     
01.01.2014 00:00:00   ;   448,34 ;     
01.02.2014 00:00:00   ;   449,13 ;     
01.03.2014 00:00:00   ;   449,35 ;     
01.04.2014 00:00:00   ;   448,76 ;     
01.05.2014 00:00:00   ;   448,36 ;     
01.06.2014 00:00:00   ;   448,08 ;     
01.07.2014 00:00:00   ;   447,91 ;     
01.08.2014 00:00:00   ;   447,87 ;     
01.09.2014 00:00:00   ;   448,61 ;     
01.10.2014 00:00:00   ;   448,59 ;     
01.11.2014 00:00:00   ;   448,70 ;     
01.12.2014 00:00:00   ;   448,67 ;     
