Messstelle:                ;Götzendorf a.d.L.Sandbg.,Bl 480
HZB-Nummer:                ;359786
HD-Nummer:                 ;
DBMS-Nummer:               ;3003222
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2019
 Geländehöhe:              ;182,05
 Messpunkthöhe:            ;182,50
 Sohllage:                 ;168,00
 T-Messtiefe u.GOK:        ;13,55
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 35 07                 ;48 00 30
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.2019 00:00:00   ;   170,77 ;     
01.02.2019 00:00:00   ;   170,79 ;     
01.03.2019 00:00:00   ;   170,79 ;     
01.04.2019 00:00:00   ;   170,75 ;     
01.05.2019 00:00:00   ;   170,74 ;     
01.06.2019 00:00:00   ;   170,77 ;     
01.07.2019 00:00:00   ;   170,61 ;     
01.08.2019 00:00:00   ;   170,48 ;     
01.09.2019 00:00:00   ;   170,41 ;     
01.10.2019 00:00:00   ;   170,36 ;     
01.11.2019 00:00:00   ;   170,38 ;     
01.12.2019 00:00:00   ;   170,44 ;     
01.01.2020 00:00:00   ;   170,46 ;     
01.02.2020 00:00:00   ;   170,46 ;     
01.03.2020 00:00:00   ;   170,45 ;     
01.04.2020 00:00:00   ;   170,41 ;     
01.05.2020 00:00:00   ;   170,33 ;     
01.06.2020 00:00:00   ;   170,30 ;     
01.07.2020 00:00:00   ;   170,27 ;     
01.08.2020 00:00:00   ;   170,21 ;     
01.09.2020 00:00:00   ;   170,18 ;     
01.10.2020 00:00:00   ;   170,30 ;     
01.11.2020 00:00:00   ;   170,45 ;     
01.12.2020 00:00:00   ;   170,48 ;     
01.01.2021 00:00:00   ;   170,50 ;     
01.02.2021 00:00:00   ;   170,55 ;     
01.03.2021 00:00:00   ;   170,59 ;     
01.04.2021 00:00:00   ;   170,56 ;     
01.05.2021 00:00:00   ;   170,52 ;     
01.06.2021 00:00:00   ;   170,46 ;     
01.07.2021 00:00:00   ;   170,37 ;     
01.08.2021 00:00:00   ;   170,38 ;     
01.09.2021 00:00:00   ;   170,35 ;     
01.10.2021 00:00:00   ;   170,34 ;     
01.11.2021 00:00:00   ;   170,34 ;     
01.12.2021 00:00:00   ;   170,39 ;     
01.01.2022 00:00:00   ;Lücke         ; 
