Messstelle:                ;Eisenstadt, Bl.23
HZB-Nummer:                ;353490
HD-Nummer:                 ;
DBMS-Nummer:               ;1002503
PorenGW-Gebiet:            ;313 Wulkatal
Grundwasserkörper:         ;Gruppe Wulkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;09.08.2016
 Geländehöhe:              ;160,81
 Messpunkthöhe:            ;161,81
 Sohllage:                 ;149,31
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  09.08.2016               ;16 31 47                 ;47 50 17
  07.08.2016               ;16 31 43                 ;47 50 15
  25.11.2014               ;16 31 39                 ;47 50 15
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.2015 00:00:00   ;   154,15 ;     
01.02.2015 00:00:00   ;   154,15 ;     
01.03.2015 00:00:00   ;   154,17 ;     
01.04.2015 00:00:00   ;   154,14 ;     
01.05.2015 00:00:00   ;   154,11 ;     
01.06.2015 00:00:00   ;   153,94 ;     
01.07.2015 00:00:00   ;   153,78 ;     
01.08.2015 00:00:00   ;   153,68 ;     
01.09.2015 00:00:00   ;   153,66 ;     
01.10.2015 00:00:00   ;   153,67 ;     
01.11.2015 00:00:00   ;   153,70 ;     
01.12.2015 00:00:00   ;   153,71 ;     
01.01.2016 00:00:00   ;   153,75 ;     
01.02.2016 00:00:00   ;   154,04 ;     
01.03.2016 00:00:00   ;   154,04 ;     
01.04.2016 00:00:00   ;Lücke     ;     
01.05.2016 00:00:00   ;Lücke     ;     
01.06.2016 00:00:00   ;Lücke     ;     
01.07.2016 00:00:00   ;Lücke     ;     
01.08.2016 00:00:00   ;Lücke     ;     
01.09.2016 00:00:00   ;   154,54 ;     
01.10.2016 00:00:00   ;   154,58 ;     
01.11.2016 00:00:00   ;   154,66 ;     
01.12.2016 00:00:00   ;   154,68 ;     
01.01.2017 00:00:00   ;   154,67 ;     
01.02.2017 00:00:00   ;   154,75 ;     
01.03.2017 00:00:00   ;   154,88 ;     
01.04.2017 00:00:00   ;   154,91 ;     
01.05.2017 00:00:00   ;   154,95 ;     
01.06.2017 00:00:00   ;   154,66 ;     
01.07.2017 00:00:00   ;   154,54 ;     
01.08.2017 00:00:00   ;   154,47 ;     
01.09.2017 00:00:00   ;   154,54 ;     
01.10.2017 00:00:00   ;   154,54 ;     
01.11.2017 00:00:00   ;   154,63 ;     
01.12.2017 00:00:00   ;   154,65 ;     
01.01.2018 00:00:00   ;   154,83 ;     
01.02.2018 00:00:00   ;   154,85 ;     
01.03.2018 00:00:00   ;   154,90 ;     
01.04.2018 00:00:00   ;   154,91 ;     
01.05.2018 00:00:00   ;   154,85 ;     
01.06.2018 00:00:00   ;   154,65 ;     
01.07.2018 00:00:00   ;   154,46 ;     
01.08.2018 00:00:00   ;   154,35 ;     
01.09.2018 00:00:00   ;   154,75 ;     
01.10.2018 00:00:00   ;   154,38 ;     
01.11.2018 00:00:00   ;   154,44 ;     
01.12.2018 00:00:00   ;   154,77 ;     
01.01.2019 00:00:00   ;   154,88 ;     
01.02.2019 00:00:00   ;   154,76 ;     
01.03.2019 00:00:00   ;   154,73 ;     
01.04.2019 00:00:00   ;   154,68 ;     
01.05.2019 00:00:00   ;   155,07 ;     
01.06.2019 00:00:00   ;   154,90 ;     
01.07.2019 00:00:00   ;   154,52 ;     
01.08.2019 00:00:00   ;   154,40 ;     
01.09.2019 00:00:00   ;   154,36 ;     
01.10.2019 00:00:00   ;   154,26 ;     
01.11.2019 00:00:00   ;   154,52 ;     
01.12.2019 00:00:00   ;   154,55 ;     
01.01.2020 00:00:00   ;   154,55 ;     
01.02.2020 00:00:00   ;   154,54 ;     
01.03.2020 00:00:00   ;   154,64 ;     
01.04.2020 00:00:00   ;   154,54 ;     
01.05.2020 00:00:00   ;   154,43 ;     
01.06.2020 00:00:00   ;   154,70 ;     
01.07.2020 00:00:00   ;   154,59 ;     
01.08.2020 00:00:00   ;   154,40 ;     
01.09.2020 00:00:00   ;   154,47 ;     
01.10.2020 00:00:00   ;   155,00 ;     
01.11.2020 00:00:00   ;   154,71 ;     
01.12.2020 00:00:00   ;   154,78 ;     
01.01.2021 00:00:00   ;   154,92 ;     
01.02.2021 00:00:00   ;   155,05 ;     
01.03.2021 00:00:00   ;   154,78 ;     
01.04.2021 00:00:00   ;   154,85 ;     
01.05.2021 00:00:00   ;   155,01 ;     
01.06.2021 00:00:00   ;   154,86 ;     
01.07.2021 00:00:00   ;   154,96 ;     
01.08.2021 00:00:00   ;   155,25 ;     
01.09.2021 00:00:00   ;   155,00 ;     
01.10.2021 00:00:00   ;   154,91 ;     
01.11.2021 00:00:00   ;   154,84 ;     
01.12.2021 00:00:00   ;   155,05 ;     
01.01.2022 00:00:00   ;Lücke         ; 
