Messstelle:                ;Innsbruck, Bl 72 (B21/2)
HZB-Nummer:                ;360115
HD-Nummer:                 ;
DBMS-Nummer:               ;7004827
Fremdnummer:               ;GW70101B21/02
PorenGW-Gebiet:            ;020 Unterinntal
Grundwasserkörper:         ;Inntal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.03.2018
 Geländehöhe:              ;571,22
 Messpunkthöhe:            ;572,74
 Sohllage:                 ;561,52
 T-Messtiefe u.GOK:        ;9,10
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2013               ;11 24 25                 ;47 16 46
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.03.2013 00:00:00   ;   566,07 ;     
01.04.2013 00:00:00   ;   566,20 ;     
01.05.2013 00:00:00   ;   566,89 ;     
01.06.2013 00:00:00   ;   567,26 ;     
01.07.2013 00:00:00   ;   567,23 ;     
01.08.2013 00:00:00   ;   566,91 ;     
01.09.2013 00:00:00   ;   566,57 ;     
01.10.2013 00:00:00   ;   566,58 ;     
01.11.2013 00:00:00   ;   566,59 ;     
01.12.2013 00:00:00   ;   566,37 ;     
01.01.2014 00:00:00   ;   566,01 ;     
01.02.2014 00:00:00   ;   566,03 ;     
01.03.2014 00:00:00   ;   566,09 ;     
01.04.2014 00:00:00   ;   566,27 ;     
01.05.2014 00:00:00   ;   566,61 ;     
01.06.2014 00:00:00   ;   567,16 ;     
01.07.2014 00:00:00   ;   567,31 ;     
01.08.2014 00:00:00   ;   567,18 ;     
01.09.2014 00:00:00   ;   566,75 ;     
01.10.2014 00:00:00   ;   566,34 ;     
01.11.2014 00:00:00   ;   566,33 ;     
01.12.2014 00:00:00   ;   566,18 ;     
01.01.2015 00:00:00   ;   566,05 ;     
01.02.2015 00:00:00   ;   566,20 ;     
01.03.2015 00:00:00   ;   566,09 ;     
01.04.2015 00:00:00   ;   566,18 ;     
01.05.2015 00:00:00   ;   566,83 ;     
01.06.2015 00:00:00   ;   567,48 ;     
01.07.2015 00:00:00   ;   567,24 ;     
01.08.2015 00:00:00   ;   566,84 ;     
01.09.2015 00:00:00   ;   566,61 ;     
01.10.2015 00:00:00   ;   566,47 ;     
01.11.2015 00:00:00   ;   566,24 ;     
01.12.2015 00:00:00   ;   566,00 ;     
01.01.2016 00:00:00   ;   565,82 ;     
01.02.2016 00:00:00   ;   565,83 ;     
01.03.2016 00:00:00   ;   565,75 ;     
01.04.2016 00:00:00   ;   566,00 ;     
01.05.2016 00:00:00   ;   566,26 ;     
01.06.2016 00:00:00   ;   567,28 ;     
01.07.2016 00:00:00   ;   567,51 ;     
01.08.2016 00:00:00   ;   567,25 ;     
01.09.2016 00:00:00   ;   566,62 ;     
01.10.2016 00:00:00   ;   566,18 ;     
01.11.2016 00:00:00   ;   566,03 ;     
01.12.2016 00:00:00   ;   566,02 ;     
01.01.2017 00:00:00   ;   565,92 ;     
01.02.2017 00:00:00   ;   565,71 ;     
01.03.2017 00:00:00   ;   565,73 ;     
01.04.2017 00:00:00   ;   565,92 ;     
01.05.2017 00:00:00   ;   566,27 ;     
01.06.2017 00:00:00   ;   567,02 ;     
01.07.2017 00:00:00   ;   566,92 ;     
01.08.2017 00:00:00   ;   567,05 ;     
01.09.2017 00:00:00   ;   566,98 ;     
01.10.2017 00:00:00   ;   566,50 ;     
01.11.2017 00:00:00   ;   566,26 ;     
01.12.2017 00:00:00   ;   566,13 ;     
01.01.2018 00:00:00   ;   566,11 ;     
01.02.2018 00:00:00   ;   566,05 ;     
01.03.2018 00:00:00   ;   565,94 ;     
01.04.2018 00:00:00   ;   566,21 ;     
01.05.2018 00:00:00   ;   567,04 ;     
01.06.2018 00:00:00   ;   567,39 ;     
01.07.2018 00:00:00   ;   566,92 ;     
01.08.2018 00:00:00   ;   566,65 ;     
01.09.2018 00:00:00   ;   566,42 ;     
01.10.2018 00:00:00   ;   566,05 ;     
01.11.2018 00:00:00   ;   566,04 ;     
01.12.2018 00:00:00   ;   565,92 ;     
01.01.2019 00:00:00   ;   566,00 ;     
01.02.2019 00:00:00   ;   565,98 ;     
01.03.2019 00:00:00   ;   565,99 ;     
01.04.2019 00:00:00   ;   566,12 ;     
01.05.2019 00:00:00   ;   566,47 ;     
01.06.2019 00:00:00   ;   567,89 ;     
01.07.2019 00:00:00   ;   567,78 ;     
01.08.2019 00:00:00   ;   567,30 ;     
01.09.2019 00:00:00   ;   566,89 ;     
01.10.2019 00:00:00   ;   566,46 ;     
01.11.2019 00:00:00   ;   566,41 ;     
01.12.2019 00:00:00   ;   566,23 ;     
01.01.2020 00:00:00   ;   566,13 ;     
01.02.2020 00:00:00   ;   566,14 ;     
01.03.2020 00:00:00   ;   566,15 ;     
01.04.2020 00:00:00   ;   566,31 ;     
01.05.2020 00:00:00   ;   566,73 ;     
01.06.2020 00:00:00   ;   567,07 ;     
01.07.2020 00:00:00   ;   567,16 ;     
01.08.2020 00:00:00   ;   566,95 ;     
01.09.2020 00:00:00   ;   566,91 ;     
01.10.2020 00:00:00   ;   566,74 ;     
01.11.2020 00:00:00   ;   566,50 ;     
01.12.2020 00:00:00   ;   566,32 ;     
01.01.2021 00:00:00   ;   566,14 ;     
01.02.2021 00:00:00   ;   566,15 ;     
01.03.2021 00:00:00   ;   566,13 ;     
01.04.2021 00:00:00   ;   566,11 ;     
01.05.2021 00:00:00   ;   566,48 ;     
01.06.2021 00:00:00   ;   567,40 ;     
01.07.2021 00:00:00   ;   567,53 ;     
01.08.2021 00:00:00   ;   567,41 ;     
01.09.2021 00:00:00   ;   566,71 ;     
01.10.2021 00:00:00   ;   566,35 ;     
01.11.2021 00:00:00   ;   566,20 ;     
01.12.2021 00:00:00   ;   566,08 ;     
01.01.2022 00:00:00   ;Lücke         ; 
