Messstelle:                ;Galtür, Bl 2
HZB-Nummer:                ;359018
HD-Nummer:                 ;
DBMS-Nummer:               ;7004699
Fremdnummer:               ;GW70606002
PorenGW-Gebiet:            ;046 Paznauntal
Grundwasserkörper:         ;Gruppe Zentralzone [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.06.2018
 Geländehöhe:              ;1547,20
 Messpunkthöhe:            ;1548,40
 Sohllage:                 ;1536,80
 T-Messtiefe u.GOK:        ;7,80
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  08.11.2011               ;10 11 55                 ;46 58 22
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.11.2011 00:00:00   ;  1544,82 ;     
01.12.2011 00:00:00   ;  1544,78 ;     
01.01.2012 00:00:00   ;  1544,77 ;     
01.02.2012 00:00:00   ;  1544,74 ;     
01.03.2012 00:00:00   ;  1544,83 ;     
01.04.2012 00:00:00   ;  1545,00 ;     
01.05.2012 00:00:00   ;  1545,15 ;     
01.06.2012 00:00:00   ;  1545,22 ;     
01.07.2012 00:00:00   ;  1544,98 ;     
01.08.2012 00:00:00   ;  1544,90 ;     
01.09.2012 00:00:00   ;  1544,91 ;     
01.10.2012 00:00:00   ;  1544,94 ;     
01.11.2012 00:00:00   ;  1544,87 ;     
01.12.2012 00:00:00   ;  1544,81 ;     
01.01.2013 00:00:00   ;  1544,82 ;     
01.02.2013 00:00:00   ;  1544,81 ;     
01.03.2013 00:00:00   ;  1544,82 ;     
01.04.2013 00:00:00   ;  1544,99 ;     
01.05.2013 00:00:00   ;  1545,04 ;     
01.06.2013 00:00:00   ;  1545,14 ;     
01.07.2013 00:00:00   ;  1544,99 ;     
01.08.2013 00:00:00   ;  1544,87 ;     
01.09.2013 00:00:00   ;  1544,91 ;     
01.10.2013 00:00:00   ;  1544,96 ;     
01.11.2013 00:00:00   ;  1544,92 ;     
01.12.2013 00:00:00   ;  1544,82 ;     
01.01.2014 00:00:00   ;  1544,79 ;     
01.02.2014 00:00:00   ;  1544,75 ;     
01.03.2014 00:00:00   ;  1544,80 ;     
01.04.2014 00:00:00   ;  1544,89 ;     
01.05.2014 00:00:00   ;  1544,93 ;     
01.06.2014 00:00:00   ;  1544,95 ;     
01.07.2014 00:00:00   ;  1544,98 ;     
01.08.2014 00:00:00   ;  1545,01 ;     
01.09.2014 00:00:00   ;  1544,93 ;     
01.10.2014 00:00:00   ;  1544,87 ;     
01.11.2014 00:00:00   ;  1544,89 ;     
01.12.2014 00:00:00   ;  1544,82 ;     
01.01.2015 00:00:00   ;  1544,83 ;     
01.02.2015 00:00:00   ;  1544,78 ;     
01.03.2015 00:00:00   ;  1544,80 ;     
01.04.2015 00:00:00   ;  1544,94 ;     
01.05.2015 00:00:00   ;  1545,09 ;     
01.06.2015 00:00:00   ;  1545,10 ;     
01.07.2015 00:00:00   ;  1544,94 ;     
01.08.2015 00:00:00   ;  1544,86 ;     
01.09.2015 00:00:00   ;  1544,86 ;     
01.10.2015 00:00:00   ;  1544,84 ;     
01.11.2015 00:00:00   ;  1544,83 ;     
01.12.2015 00:00:00   ;  1544,81 ;     
01.01.2016 00:00:00   ;  1544,78 ;     
01.02.2016 00:00:00   ;  1544,81 ;     
01.03.2016 00:00:00   ;  1544,81 ;     
01.04.2016 00:00:00   ;  1545,03 ;     
01.05.2016 00:00:00   ;  1545,03 ;     
01.06.2016 00:00:00   ;  1545,18 ;     
01.07.2016 00:00:00   ;  1545,01 ;     
01.08.2016 00:00:00   ;  1544,98 ;     
01.09.2016 00:00:00   ;  1544,87 ;     
01.10.2016 00:00:00   ;  1544,81 ;     
01.11.2016 00:00:00   ;  1544,80 ;     
01.12.2016 00:00:00   ;  1544,77 ;     
01.01.2017 00:00:00   ;  1544,74 ;     
01.02.2017 00:00:00   ;  1544,75 ;     
01.03.2017 00:00:00   ;  1544,86 ;     
01.04.2017 00:00:00   ;  1544,89 ;     
01.05.2017 00:00:00   ;  1544,98 ;     
01.06.2017 00:00:00   ;  1545,01 ;     
01.07.2017 00:00:00   ;  1545,00 ;     
01.08.2017 00:00:00   ;  1545,00 ;     
01.09.2017 00:00:00   ;  1545,00 ;     
01.10.2017 00:00:00   ;  1544,94 ;     
01.11.2017 00:00:00   ;  1544,90 ;     
01.12.2017 00:00:00   ;  1544,84 ;     
01.01.2018 00:00:00   ;  1544,84 ;     
01.02.2018 00:00:00   ;  1544,81 ;     
01.03.2018 00:00:00   ;  1544,79 ;     
01.04.2018 00:00:00   ;  1545,07 ;     
01.05.2018 00:00:00   ;  1545,09 ;     
01.06.2018 00:00:00   ;  1545,02 ;     
01.07.2018 00:00:00   ;  1544,89 ;     
01.08.2018 00:00:00   ;  1544,88 ;     
01.09.2018 00:00:00   ;  1544,96 ;     
01.10.2018 00:00:00   ;  1544,95 ;     
01.11.2018 00:00:00   ;  1544,92 ;     
01.12.2018 00:00:00   ;  1544,89 ;     
01.01.2019 00:00:00   ;  1544,86 ;     
01.02.2019 00:00:00   ;  1544,83 ;     
01.03.2019 00:00:00   ;  1544,88 ;     
01.04.2019 00:00:00   ;  1545,06 ;     
01.05.2019 00:00:00   ;  1545,11 ;     
01.06.2019 00:00:00   ;  1545,24 ;     
01.07.2019 00:00:00   ;  1544,96 ;     
01.08.2019 00:00:00   ;  1544,93 ;     
01.09.2019 00:00:00   ;  1544,86 ;     
01.10.2019 00:00:00   ;  1544,84 ;     
01.11.2019 00:00:00   ;  1544,78 ;     
01.12.2019 00:00:00   ;  1544,73 ;     
01.01.2020 00:00:00   ;  1544,70 ;     
01.02.2020 00:00:00   ;  1544,76 ;     
01.03.2020 00:00:00   ;  1544,83 ;     
01.04.2020 00:00:00   ;  1544,89 ;     
01.05.2020 00:00:00   ;  1544,94 ;     
01.06.2020 00:00:00   ;  1544,94 ;     
01.07.2020 00:00:00   ;  1544,91 ;     
01.08.2020 00:00:00   ;  1544,87 ;     
01.09.2020 00:00:00   ;  1544,94 ;     
01.10.2020 00:00:00   ;  1544,90 ;     
01.11.2020 00:00:00   ;  1544,83 ;     
01.12.2020 00:00:00   ;  1544,75 ;     
01.01.2021 00:00:00   ;  1544,73 ;     
01.02.2021 00:00:00   ;  1544,72 ;     
01.03.2021 00:00:00   ;  1544,74 ;     
01.04.2021 00:00:00   ;  1544,86 ;     
01.05.2021 00:00:00   ;  1544,78 ;     
01.06.2021 00:00:00   ;  1544,80 ;     
01.07.2021 00:00:00   ;  1544,77 ;     
01.08.2021 00:00:00   ;  1545,01 ;     
01.09.2021 00:00:00   ;  1544,88 ;     
01.10.2021 00:00:00   ;  1544,79 ;     
01.11.2021 00:00:00   ;  1544,76 ;     
01.12.2021 00:00:00   ;  1544,75 ;     
01.01.2022 00:00:00   ;Lücke         ; 
