Messstelle:                ;Reigersdorf, Bl 829
HZB-Nummer:                ;361618
HD-Nummer:                 ;
DBMS-Nummer:               ;2900129
PorenGW-Gebiet:            ;439 Unteres Gurktal
Grundwasserkörper:         ;Unteres Gurktal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;30.06.2021
 Geländehöhe:              ;446,86
 Messpunkthöhe:            ;448,04
 Sohllage:                 ;434,40
 T-Messtiefe u.GOK:        ;11,32
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.10.2018               ;14 24 40                 ;46 39 46
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.10.2018 00:00:00   ;   438,88 ;     
01.11.2018 00:00:00   ;   438,77 ;     
01.12.2018 00:00:00   ;   438,69 ;     
01.01.2019 00:00:00   ;   438,61 ;     
01.02.2019 00:00:00   ;   438,65 ;     
01.03.2019 00:00:00   ;   438,65 ;     
01.04.2019 00:00:00   ;   438,56 ;     
01.05.2019 00:00:00   ;   438,55 ;     
01.06.2019 00:00:00   ;   438,64 ;     
01.07.2019 00:00:00   ;   438,65 ;     
01.08.2019 00:00:00   ;   438,60 ;     
01.09.2019 00:00:00   ;   438,57 ;     
01.10.2019 00:00:00   ;   438,54 ;     
01.11.2019 00:00:00   ;   438,64 ;     
01.12.2019 00:00:00   ;   439,08 ;     
01.01.2020 00:00:00   ;   439,31 ;     
01.02.2020 00:00:00   ;   439,25 ;     
01.03.2020 00:00:00   ;   439,13 ;     
01.04.2020 00:00:00   ;   439,02 ;     
01.05.2020 00:00:00   ;   438,93 ;     
01.06.2020 00:00:00   ;   438,84 ;     
01.07.2020 00:00:00   ;   438,80 ;     
01.08.2020 00:00:00   ;   438,78 ;     
01.09.2020 00:00:00   ;   438,86 ;     
01.10.2020 00:00:00   ;   439,25 ;     
01.11.2020 00:00:00   ;   439,56 ;     
01.12.2020 00:00:00   ;   439,60 ;     
01.01.2021 00:00:00   ;   439,70 ;     
01.02.2021 00:00:00   ;   439,77 ;     
01.03.2021 00:00:00   ;   439,87 ;     
01.04.2021 00:00:00   ;   439,70 ;     
01.05.2021 00:00:00   ;   439,50 ;     
01.06.2021 00:00:00   ;   439,43 ;     
01.07.2021 00:00:00   ;   439,36 ;     
01.08.2021 00:00:00   ;   439,14 ;     
01.09.2021 00:00:00   ;   438,96 ;     
01.10.2021 00:00:00   ;   438,82 ;     
01.11.2021 00:00:00   ;   438,70 ;     
01.12.2021 00:00:00   ;   438,63 ;     
01.01.2022 00:00:00   ;Lücke         ; 
