Messstelle:                ;Greifenburg, Bl 446
HZB-Nummer:                ;359935
HD-Nummer:                 ;
DBMS-Nummer:               ;2900062
PorenGW-Gebiet:            ;410 Oberes Drautal
Grundwasserkörper:         ;Drautal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.12.2014
 Geländehöhe:              ;595,41
 Messpunkthöhe:            ;596,22
 Sohllage:                 ;580,02
 T-Messtiefe u.GOK:        ;14,19
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  10.12.2014               ;13 11 27                 ;46 44 50
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.2015 00:00:00   ;   585,98 ;     
01.02.2015 00:00:00   ;   585,59 ;     
01.03.2015 00:00:00   ;   585,42 ;     
01.04.2015 00:00:00   ;   585,36 ;     
01.05.2015 00:00:00   ;   585,74 ;     
01.06.2015 00:00:00   ;   586,16 ;     
01.07.2015 00:00:00   ;   586,07 ;     
01.08.2015 00:00:00   ;   586,12 ;     
01.09.2015 00:00:00   ;   585,83 ;     
01.10.2015 00:00:00   ;   585,88 ;     
01.11.2015 00:00:00   ;   586,07 ;     
01.12.2015 00:00:00   ;   585,51 ;     
01.01.2016 00:00:00   ;   585,26 ;     
01.02.2016 00:00:00   ;   585,19 ;     
01.03.2016 00:00:00   ;   585,41 ;     
01.04.2016 00:00:00   ;   585,75 ;     
01.05.2016 00:00:00   ;   585,84 ;     
01.06.2016 00:00:00   ;   586,36 ;     
01.07.2016 00:00:00   ;   586,76 ;     
01.08.2016 00:00:00   ;   586,63 ;     
01.09.2016 00:00:00   ;   586,21 ;     
01.10.2016 00:00:00   ;   585,70 ;     
01.11.2016 00:00:00   ;   585,70 ;     
01.12.2016 00:00:00   ;   585,56 ;     
01.01.2017 00:00:00   ;   585,25 ;     
01.02.2017 00:00:00   ;   585,12 ;     
01.03.2017 00:00:00   ;   585,16 ;     
01.04.2017 00:00:00   ;   585,21 ;     
01.05.2017 00:00:00   ;   585,49 ;     
01.06.2017 00:00:00   ;   585,75 ;     
01.07.2017 00:00:00   ;   585,81 ;     
01.08.2017 00:00:00   ;   586,01 ;     
01.09.2017 00:00:00   ;   586,21 ;     
01.10.2017 00:00:00   ;   586,17 ;     
01.11.2017 00:00:00   ;   585,66 ;     
01.12.2017 00:00:00   ;   585,59 ;     
01.01.2018 00:00:00   ;   585,81 ;     
01.02.2018 00:00:00   ;   585,59 ;     
01.03.2018 00:00:00   ;   585,43 ;     
01.04.2018 00:00:00   ;   586,30 ;     
01.05.2018 00:00:00   ;   586,86 ;     
01.06.2018 00:00:00   ;   586,76 ;     
01.07.2018 00:00:00   ;   586,11 ;     
01.08.2018 00:00:00   ;   585,74 ;     
01.09.2018 00:00:00   ;   585,88 ;     
01.10.2018 00:00:00   ;   585,52 ;     
01.11.2018 00:00:00   ;   586,66 ;     
01.12.2018 00:00:00   ;   586,08 ;     
01.01.2019 00:00:00   ;   585,56 ;     
01.02.2019 00:00:00   ;   585,69 ;     
01.03.2019 00:00:00   ;   585,81 ;     
01.04.2019 00:00:00   ;   585,91 ;     
01.05.2019 00:00:00   ;   586,35 ;     
01.06.2019 00:00:00   ;   586,89 ;     
01.07.2019 00:00:00   ;   586,36 ;     
01.08.2019 00:00:00   ;   585,91 ;     
01.09.2019 00:00:00   ;   585,70 ;     
01.10.2019 00:00:00   ;   585,53 ;     
01.11.2019 00:00:00   ;   586,60 ;     
01.12.2019 00:00:00   ;   586,63 ;     
01.01.2020 00:00:00   ;   585,90 ;     
01.02.2020 00:00:00   ;   585,57 ;     
01.03.2020 00:00:00   ;   585,43 ;     
01.04.2020 00:00:00   ;   585,51 ;     
01.05.2020 00:00:00   ;   586,05 ;     
01.06.2020 00:00:00   ;   586,33 ;     
01.07.2020 00:00:00   ;   586,43 ;     
01.08.2020 00:00:00   ;   586,58 ;     
01.09.2020 00:00:00   ;   586,89 ;     
01.10.2020 00:00:00   ;   586,95 ;     
01.11.2020 00:00:00   ;   586,57 ;     
01.12.2020 00:00:00   ;   586,72 ;     
01.01.2021 00:00:00   ;   586,21 ;     
01.02.2021 00:00:00   ;   586,19 ;     
01.03.2021 00:00:00   ;   586,40 ;     
01.04.2021 00:00:00   ;   586,41 ;     
01.05.2021 00:00:00   ;   586,43 ;     
01.06.2021 00:00:00   ;   586,82 ;     
01.07.2021 00:00:00   ;   586,77 ;     
01.08.2021 00:00:00   ;   586,48 ;     
01.09.2021 00:00:00   ;   585,90 ;     
01.10.2021 00:00:00   ;   585,68 ;     
01.11.2021 00:00:00   ;   585,61 ;     
01.12.2021 00:00:00   ;   585,45 ;     
01.01.2022 00:00:00   ;Lücke         ; 
